CUSTOMER_ID,SEGMENT,INDUSTRY,COUNTRY,PLAN,MRR,SUBSCRIPTION_DURATION,CUSTOMER_STATUS,CHURN_LABEL,AVG_MONTHLY_LOGINS,AVG_TICKETS_RAISED,AVG_FEATURE_USAGE
2524,SMB,Professional Services,Australia,Growth,210,741,Active,0,198.444444,92.777778,44.834170782003992333
2525,SMB,Professional Services,UK,Growth,210,636,Active,0,200.25,103,52.230497045088921750
2526,SMB,Retail,Brazil,Pro,4410,415,Active,0,525,221,69.555417775186640000
2527,SMB,Media,UK,Pro,5831,711,Active,0,538.666667,257.111111,43.836598205986379444
2528,SMB,Education,France,Pro,6664,508,Active,0,586,204,1.041160610270519500
2529,SMB,Healthcare,Australia,Pro,5831,1046,Active,0,627.941176,317,48.949660870658155529
2530,SMB,Professional Services,USA,Pro,5145,848,Active,0,500.222222,243.888889,47.365344982045428444
2531,SMB,Media,USA,Enterprise,6237,479,Active,0,1068,612,94.174715061489700000
2532,Enterprise,Technology,UK,Growth,75,924,Active,0,206,99.428571,44.373295701044901236
2533,SMB,Logistics,Canada,Enterprise,9405,84,Churned,1,1013,567.666667,39.720257114605500000
2534,SMB,Healthcare,USA,Growth,510,882,Active,0,198.75,99.5,30.914441686429772750
2535,Enterprise,Healthcare,UK,Pro,294,169,Churned,1,507.666667,260,58.188868805631359000
2536,Enterprise,Logistics,Australia,Enterprise,8613,230,Churned,1,1031.125,514.75,64.391048624467496250
2537,Enterprise,Real Estate,Germany,Growth,315,274,Churned,1,145.555556,72.444444,52.399966337549591111
2538,SMB,Education,USA,Pro,5733,694,Active,0,505,236,91.421953317934270000
2539,SMB,Healthcare,Germany,Enterprise,1980,1104,Active,0,974.076923,509.769231,55.712976886639705923
2540,Mid-Market,Technology,USA,Growth,495,102,Churned,1,135.75,74,66.990709214961012500
2541,Mid-Market,Media,USA,Enterprise,9207,819,Active,0,1247.25,602.75,53.131980760468299250
2542,SMB,Real Estate,USA,Growth,255,302,Churned,1,203.777778,99.333333,68.267212396965829444
2543,SMB,Financial Services/Fintech,Germany,Pro,6664,702,Active,0,508.888889,237.666667,57.963677899329874111
2544,Enterprise,Financial Services/Fintech,USA,Enterprise,5742,817,Active,0,1023.5,523,46.743529180496010333
2545,SMB,Logistics,USA,Growth,660,735,Active,0,197.625,100.25,45.394508011726245750
2546,SMB,Media,USA,Growth,540,1023,Active,0,253.647059,126.294118,43.755606975224257412
2547,SMB,Media,Japan,Growth,420,835,Active,0,206,106.444444,49.082156537630007556
2548,SMB,Financial Services/Fintech,Singapore,Growth,900,897,Active,0,191.3,96,59.479020284010334350
2549,SMB,Healthcare,USA,Growth,360,761,Active,0,216.5,101.25,61.121260780032471500
2550,SMB,Education,UK,Enterprise,2673,1102,Active,0,749.714286,361.928571,45.418630270301358786
2551,Enterprise,Logistics,Japan,Enterprise,5346,616,Active,0,950,595,30.092770714790728000
2552,SMB,Financial Services/Fintech,USA,Pro,5880,996,Active,0,367.923077,182.230769,54.725105188951249308
2553,SMB,Media,USA,Enterprise,5148,1066,Active,0,1259.857143,647.785714,55.252988204160880286
2554,Mid-Market,Real Estate,USA,Pro,686,874,Active,0,397.571429,190.428571,53.116820463231007429
2555,SMB,Technology,Brazil,Pro,6076,100,Churned,1,376,184,89.626170046211170000
2556,SMB,Real Estate,France,Pro,6223,380,Active,0,556,235,96.660872546023800000
2557,SMB,Real Estate,USA,Pro,4704,935,Active,0,500.388889,250.777778,44.500048773914845368
2558,SMB,Education,USA,Growth,1050,819,Active,0,205.538462,98,48.746721834172914338
2559,SMB,Logistics,Japan,Growth,480,314,Churned,1,195.363636,99.636364,42.311916157309660182
2560,Mid-Market,Financial Services/Fintech,UK,Enterprise,2970,664,Active,0,1016.111111,489.888889,52.406572571649851306
2561,Enterprise,Professional Services,Australia,Growth,375,111,Churned,1,222.75,121,58.368860043388830000
2562,Mid-Market,Media,USA,Growth,525,111,Churned,1,246.666667,121.666667,26.702486073388700100
2563,SMB,Real Estate,France,Pro,5831,1024,Active,0,488.9,244.2,45.710381672595850300
2564,SMB,Real Estate,USA,Enterprise,5445,764,Active,0,933.7,512.7,33.414537893917097600
2565,SMB,Logistics,France,Pro,4312,405,Active,0,546,235,60.360777254004170000
2566,SMB,Manufacturing,USA,Growth,795,707,Active,0,153.7,82.2,56.481576779680152600
2567,SMB,Media,USA,Pro,6027,642,Active,0,528.857143,240.857143,66.302641715050467714
2568,Enterprise,Technology,Canada,Enterprise,2574,835,Active,0,1217.416667,626.416667,57.748190434912034000
2569,SMB,Professional Services,India,Pro,735,405,Active,0,562,220,71.085472292912580000
2570,SMB,Financial Services/Fintech,UK,Growth,840,568,Active,0,202.333333,95.833333,36.968036281225132333
2571,SMB,Retail,USA,Pro,2499,956,Active,0,611,308.470588,59.858974521579578965
2572,SMB,Retail,Australia,Growth,90,800,Active,0,192.1,100.5,41.181357805606264130
2573,Mid-Market,Media,Germany,Enterprise,5742,441,Active,0,931,542,64.846853267348210000
2574,Enterprise,Financial Services/Fintech,France,Pro,6027,964,Active,0,604.941176,315.235294,53.854744503860040482
2575,SMB,Manufacturing,UK,Pro,3185,454,Active,0,454,215,24.499045277378272000
2576,SMB,Technology,USA,Pro,5292,1036,Active,0,497.105263,254.157895,47.784249038487354289
2577,Enterprise,Professional Services,Australia,Enterprise,7227,773,Active,0,968.333333,487.555556,58.857061622554224222
2578,Mid-Market,Manufacturing,UK,Growth,870,566,Active,0,204,120,25.413991390609404000
2579,Enterprise,Professional Services,Japan,Growth,885,758,Active,0,207.666667,97.5,37.377160999617656167
2580,SMB,Retail,Canada,Growth,540,538,Active,0,214,107,12.014704285477817000
2581,SMB,Healthcare,Canada,Pro,5880,956,Active,0,627.538462,321.153846,46.407399043018239654
2582,SMB,Retail,UK,Pro,3969,50,Churned,1,415.5,166,55.219008781467635000
2583,SMB,Healthcare,UK,Pro,6370,623,Active,0,512.5,233,27.192750658458097000
2584,Mid-Market,Financial Services/Fintech,Canada,Pro,4508,251,Churned,1,489.25,254.875,64.537856930413891563
2585,SMB,Media,UK,Growth,75,799,Active,0,243.666667,125,53.508860765725104444
2586,SMB,Retail,Singapore,Growth,180,582,Active,0,221,92,79.085324326003250000
2587,SMB,Logistics,UK,Growth,825,535,Active,0,204,93,68.782631807339300000
2588,Mid-Market,Manufacturing,USA,Pro,4067,870,Active,0,502.727273,245.363636,49.991503184119650636
2589,SMB,Logistics,USA,Enterprise,5742,702,Active,0,803.5,417,38.676160914754661500
2590,SMB,Financial Services/Fintech,Germany,Pro,3332,816,Active,0,605,324.285714,56.459836682999282571
2591,SMB,Real Estate,USA,Growth,540,667,Active,0,205,96,86.858899392824280000
2592,SMB,Logistics,UK,Growth,915,949,Active,0,154.777778,72.777778,56.353251232801569278
2593,SMB,Financial Services/Fintech,Australia,Enterprise,1881,575,Active,0,1111,420,29.554797673201637000
2594,SMB,Real Estate,UK,Growth,120,174,Churned,1,200.5,101,56.561973780048499667
2595,Enterprise,Healthcare,France,Growth,930,758,Active,0,249.1,124.9,53.578554758433514800
2596,SMB,Logistics,Germany,Growth,480,235,Churned,1,193.5,98.875,62.387216020845444875
2597,SMB,Financial Services/Fintech,Brazil,Pro,980,417,Active,0,549,243,92.969413534397430000
2598,Enterprise,Real Estate,Canada,Growth,330,449,Active,0,209,101,79.643368493966880000
2599,Enterprise,Healthcare,Canada,Growth,285,331,Churned,1,196.727273,95.909091,39.254503316251984727
2600,Mid-Market,Financial Services/Fintech,USA,Pro,1960,763,Active,0,568,271,66.899094238659360000
2601,SMB,Financial Services/Fintech,UK,Growth,150,785,Active,0,183,109,13.077873971998578000
2602,SMB,Healthcare,USA,Growth,150,611,Active,0,211,87,56.479110828517950000
2603,SMB,Healthcare,Germany,Pro,6174,487,Active,0,515,221,89.470285174047600000
2604,Enterprise,Financial Services/Fintech,UK,Enterprise,9207,663,Active,0,1001.166667,483.333333,63.920949708834027333
2605,Mid-Market,Education,Canada,Growth,630,238,Churned,1,246,126.625,45.031279753631200500
2606,SMB,Professional Services,USA,Growth,1005,164,Churned,1,250.8,117.8,21.380326892182815720
2607,SMB,Education,Australia,Growth,600,826,Active,0,246.727273,121.818182,60.361516535603218636
2608,SMB,Technology,UK,Pro,931,658,Active,0,632.8,344.8,33.347718827258011800
2609,SMB,Retail,Canada,Enterprise,8217,1023,Active,0,1031.3125,515.5625,53.758344029535661250
2610,SMB,Professional Services,Japan,Growth,480,177,Churned,1,197.8,100.8,32.567490152440079120
2611,SMB,Manufacturing,Germany,Growth,255,431,Active,0,191,101,97.675426524038580000
2612,SMB,Logistics,USA,Growth,675,785,Active,0,148.916667,75.333333,54.780973939266992167
2613,SMB,Retail,Canada,Growth,540,423,Active,0,230,100,9.245359817802967000
2614,SMB,Education,Canada,Growth,615,749,Active,0,149.181818,74.454545,62.721316162746225727
2615,SMB,Healthcare,France,Enterprise,3663,433,Active,0,1122,422,89.374110997459480000
2616,SMB,Financial Services/Fintech,India,Pro,2597,166,Churned,1,487.8,253.2,24.377246805269055200
2617,Enterprise,Education,USA,Growth,480,963,Active,0,198.75,105.75,45.601337938490676750
2618,SMB,Manufacturing,India,Enterprise,2475,594,Active,0,1018,502,14.811425755195817000
2619,SMB,Technology,USA,Growth,675,394,Active,0,170,98,12.264531574910443000
2620,SMB,Manufacturing,France,Growth,1050,305,Churned,1,252.6,132.1,60.166569386241390100
2621,SMB,Manufacturing,USA,Enterprise,2376,631,Active,0,967.428571,522,51.352386140951548286
2622,SMB,Education,USA,Growth,120,945,Active,0,210.3125,103.8125,50.272080497364655513
2623,SMB,Healthcare,India,Enterprise,9504,421,Active,0,979,471,91.106303634891360000
2624,SMB,Professional Services,UK,Pro,1617,492,Active,0,467,213,45.521771732789950000
2625,Mid-Market,Retail,Brazil,Enterprise,5247,531,Active,0,1291.5,739,86.749901956107160000
2626,Mid-Market,Healthcare,USA,Pro,4165,561,Active,0,466,248,99.025422105962750000
2627,SMB,Media,Canada,Growth,855,593,Active,0,187,88,49.239056992319053000
2628,Mid-Market,Education,France,Enterprise,2178,573,Active,0,946,519,42.321902296462710000
2629,SMB,Logistics,USA,Growth,255,844,Active,0,153.333333,73.777778,61.814940280087364889
2630,SMB,Manufacturing,USA,Pro,392,894,Active,0,529.888889,252.555556,39.153891733362371000
2631,SMB,Logistics,USA,Pro,4410,681,Active,0,508,229,72.201317154956340000
2632,SMB,Retail,Brazil,Pro,2548,663,Active,0,531,220,74.223346517867840000
2633,SMB,Manufacturing,France,Pro,1078,698,Active,0,520,251,4.424173409838805000
2634,SMB,Technology,UK,Enterprise,5841,601,Active,0,986,480,41.568698076768740000
2635,Enterprise,Technology,USA,Enterprise,3069,810,Active,0,929.571429,492.285714,64.536767678123805857
2636,SMB,Retail,USA,Enterprise,2772,351,Churned,1,1269.454545,616.181818,53.496241527246916727
2637,SMB,Manufacturing,Canada,Growth,765,549,Active,0,233.153846,122.230769,48.883316815616870254
2638,SMB,Real Estate,Brazil,Enterprise,4257,358,Churned,1,1194.916667,620.833333,51.822857923571713596
2639,SMB,Media,Germany,Pro,6419,203,Churned,1,501.857143,237,57.067820808585715714
2640,SMB,Real Estate,UK,Enterprise,8910,486,Active,0,1046,647,1.120775358994408000
2641,Enterprise,Professional Services,Canada,Enterprise,5049,446,Active,0,1101,495,70.404102960189950000
2642,SMB,Professional Services,Brazil,Growth,180,918,Active,0,146.2,73.333333,60.247357610934276867
2643,Mid-Market,Financial Services/Fintech,Canada,Growth,150,775,Active,0,251.5,122.6,66.307497381512255200
2644,SMB,Professional Services,Japan,Enterprise,4257,950,Active,0,1002.857143,486.571429,42.542135314277989071
2645,Mid-Market,Healthcare,USA,Growth,285,766,Active,0,241,127.857143,48.937433565142621429
2646,Enterprise,Financial Services/Fintech,Germany,Pro,6174,213,Churned,1,362.714286,187.857143,65.258901920656988000
2647,Mid-Market,Technology,Australia,Enterprise,1485,495,Active,0,998,467,79.535244867888900000
2648,Enterprise,Healthcare,Germany,Growth,645,96,Churned,1,240,129.333333,55.487155318926589333
2649,SMB,Manufacturing,Australia,Enterprise,5247,539,Active,0,1105,544,39.661518872833530000
2650,SMB,Retail,USA,Enterprise,3663,828,Active,0,1373.444444,637.111111,34.195551024501580278
2651,SMB,Retail,USA,Growth,660,1060,Active,0,203.75,97.4375,50.191498009719874313
2652,SMB,Media,Japan,Pro,1617,57,Churned,1,495,259,26.175304510129028000
2653,Enterprise,Technology,USA,Growth,630,979,Active,0,189,105.5,49.035785101506206313
2654,SMB,Media,Brazil,Pro,392,884,Active,0,487,242,95.502157069917430000
2655,SMB,Real Estate,Germany,Growth,165,870,Active,0,180,106,50.330565114992290000
2656,SMB,Education,UK,Enterprise,7722,449,Active,0,1103,487,73.127552886610800000
2657,Enterprise,Technology,Japan,Growth,420,732,Active,0,194.555556,103.777778,51.812147334722955556
2658,Enterprise,Logistics,France,Pro,4312,296,Churned,1,504.4,237.5,43.407871055768636700
2659,SMB,Professional Services,UK,Pro,4704,732,Active,0,492.4,245.333333,53.567288923172684287
2660,SMB,Financial Services/Fintech,USA,Growth,810,435,Active,0,198.75,97.75,58.705875396693073500
2661,SMB,Real Estate,India,Enterprise,7326,245,Churned,1,972,522,35.464209210346780875
2662,SMB,Professional Services,France,Enterprise,5841,858,Active,0,780,367,30.427823515836490800
2663,SMB,Financial Services/Fintech,France,Pro,2499,103,Churned,1,506.333333,258,33.240676199156714667
2664,Mid-Market,Retail,France,Pro,5390,904,Active,0,505.454545,244.636364,42.935888663143498145
2665,SMB,Healthcare,USA,Pro,4655,757,Active,0,598.2,327.8,39.685615221025902400
2666,SMB,Retail,India,Pro,735,781,Active,0,531.6,240.2,38.765277746887426200
2667,SMB,Real Estate,USA,Growth,135,174,Churned,1,240,129.6,53.269776349320698000
2668,Mid-Market,Retail,USA,Pro,3038,855,Active,0,359.4,174.8,52.831182000787302800
2669,Mid-Market,Retail,USA,Pro,4851,1017,Active,0,507.071429,255.714286,47.659287273385106350
2670,SMB,Retail,USA,Pro,6321,411,Active,0,430,271,20.923668530863850000
2671,Mid-Market,Technology,Canada,Growth,255,697,Active,0,149.555556,72.777778,38.302135778686813667
2672,SMB,Real Estate,USA,Growth,840,1074,Active,0,198.15,99.6,53.986340011199649350
2673,SMB,Media,USA,Pro,1274,845,Active,0,648.545455,313.636364,41.448622117166429282
2674,SMB,Retail,USA,Growth,375,779,Active,0,205.75,97.125,60.016180559989610625
2675,Mid-Market,Retail,Germany,Growth,675,104,Churned,1,197.5,97,45.033552353263561500
2676,SMB,Financial Services/Fintech,Canada,Growth,735,851,Active,0,242.916667,128.333333,45.525584685272179767
2677,Mid-Market,Healthcare,Canada,Pro,5488,807,Active,0,624.1,305.8,61.788936546743957500
2678,SMB,Retail,France,Enterprise,4455,695,Active,0,926.6,501.2,50.721288687959046000
2679,Mid-Market,Media,Canada,Enterprise,9504,693,Active,0,964.5,493.25,56.511520987829349075
2680,Mid-Market,Media,UK,Growth,420,901,Active,0,198.9,100.8,50.850144973548171600
2681,SMB,Healthcare,Japan,Growth,255,1016,Active,0,240.333333,124.666667,61.240778705839127750
2682,Mid-Market,Healthcare,USA,Enterprise,7425,543,Active,0,860,516,16.055555545089117000
2683,SMB,Real Estate,UK,Enterprise,4851,753,Active,0,746.142857,358.285714,49.885350476092646271
2684,Enterprise,Healthcare,Australia,Growth,345,730,Active,0,156.2,78.8,39.166059060456265600
2685,Mid-Market,Logistics,France,Enterprise,3762,391,Active,0,965,467,95.605237008475370000
2686,SMB,Real Estate,India,Growth,315,475,Active,0,185,100.666667,64.734652605524428667
2687,Mid-Market,Manufacturing,USA,Pro,5537,1084,Active,0,514.909091,251.363636,47.888424436330028409
2688,SMB,Retail,Germany,Growth,645,104,Churned,1,277.333333,114.666667,27.163171388889944333
2689,Enterprise,Media,Germany,Enterprise,1980,913,Active,0,1102,490,38.774984579552594000
2690,Mid-Market,Manufacturing,USA,Pro,3283,609,Active,0,534,265,92.462807356056690000
2691,SMB,Retail,USA,Growth,495,648,Active,0,166,105,76.223872410571230000
2692,SMB,Media,France,Pro,6566,475,Active,0,475,262,31.288974325685870000
2693,SMB,Media,USA,Growth,270,502,Active,0,230,111,24.594354288539655000
2694,Mid-Market,Financial Services/Fintech,USA,Growth,330,750,Active,0,201,99.5,62.043403164605577125
2695,Mid-Market,Real Estate,USA,Growth,750,953,Active,0,206.615385,98.153846,41.261553134354233384
2696,SMB,Education,USA,Pro,882,1043,Active,0,497.857143,241.071429,44.191428700378348186
2697,Mid-Market,Financial Services/Fintech,USA,Growth,705,1084,Active,0,248.466667,127.466667,54.640890742319273400
2698,SMB,Manufacturing,UK,Pro,2058,775,Active,0,542.25,322.5,67.642959252185229000
2699,SMB,Professional Services,USA,Pro,3430,685,Active,0,530,263,68.175635648381120000
2700,SMB,Real Estate,Singapore,Pro,2548,572,Active,0,497,240,31.695128596310084000
2701,SMB,Healthcare,USA,Growth,795,413,Active,0,213,80,38.270500766108600000
2702,SMB,Professional Services,Canada,Growth,435,876,Active,0,245.733333,129.6,49.704684600421335773
2703,SMB,Manufacturing,Japan,Growth,585,963,Active,0,193.411765,96,47.800360487512392871
2704,SMB,Retail,Singapore,Growth,75,824,Active,0,211.545455,98.272727,53.002089869426017182
2705,Enterprise,Technology,UK,Pro,1519,1025,Active,0,629.352941,316.411765,50.423457729201130941
2706,SMB,Education,UK,Enterprise,7524,386,Active,0,956,452,25.374577092756333000
2707,SMB,Financial Services/Fintech,Australia,Growth,480,970,Active,0,201.842105,97.105263,53.778170188608051958
2708,SMB,Retail,Singapore,Pro,3038,512,Active,0,562.333333,259.333333,53.612824872112906000
2709,SMB,Manufacturing,USA,Growth,390,1085,Active,0,205.190476,101.952381,57.419081249282168167
2710,SMB,Real Estate,UK,Growth,795,865,Active,0,205.166667,98.833333,50.500052230902548250
2711,SMB,Manufacturing,India,Pro,6125,455,Active,0,487,248,26.493158604392630000
2712,SMB,Professional Services,UK,Pro,3724,622,Active,0,488.8,236.8,49.712434737999306800
2713,Mid-Market,Technology,Germany,Enterprise,1386,545,Active,0,881,573,32.666688873199455000
2714,SMB,Professional Services,Germany,Pro,1029,527,Active,0,526,220,36.995277054146750000
2715,SMB,Real Estate,USA,Growth,1020,543,Active,0,202,106,50.251354123432190000
2716,SMB,Media,UK,Pro,1617,838,Active,0,379.4,183.1,49.505822632892129000
2717,SMB,Professional Services,Australia,Enterprise,6435,567,Active,0,1092,513,21.366020970320920000
2718,Mid-Market,Logistics,Germany,Pro,1666,153,Churned,1,379.8,181,51.850562906797212200
2719,Mid-Market,Media,India,Enterprise,1881,559,Active,0,772,488,99.918929899824350000
2720,SMB,Healthcare,France,Growth,795,643,Active,0,193.666667,96.666667,31.800063571825010667
2721,SMB,Retail,USA,Enterprise,2475,304,Churned,1,1214.5,595.2,53.354834647403756360
2722,Enterprise,Real Estate,Germany,Growth,1035,1089,Active,0,200.428571,100.607143,46.266407287183874625
2723,SMB,Manufacturing,Canada,Pro,2793,908,Active,0,616.809524,301.285714,48.380605405166809952
2724,SMB,Healthcare,Australia,Pro,931,993,Active,0,512.434783,248.956522,48.845527186052811309
2725,SMB,Professional Services,UK,Growth,660,1002,Active,0,208.272727,100.590909,46.529947138588197573
2726,Mid-Market,Retail,Germany,Enterprise,1089,662,Active,0,1266.7,624.9,74.354463520174871500
2727,Mid-Market,Media,Germany,Growth,945,306,Churned,1,243.9,129.1,71.226545150361269400
2728,SMB,Logistics,Australia,Growth,675,557,Active,0,199,109,41.073741808592050000
2729,SMB,Media,India,Enterprise,1584,836,Active,0,728.2,388.5,47.695043927501128100
2730,SMB,Financial Services/Fintech,USA,Growth,675,1085,Active,0,199.117647,96.647059,42.404051359057297294
2731,Enterprise,Real Estate,UK,Growth,555,835,Active,0,155.571429,75.285714,54.514418735617771714
2732,SMB,Media,Canada,Pro,2793,901,Active,0,510.25,245,57.749478739718568500
2733,Mid-Market,Technology,Japan,Pro,6125,706,Active,0,480,232,77.467100716657370000
2734,SMB,Real Estate,USA,Enterprise,9306,179,Churned,1,925.5,463.666667,50.064288168654078333
2735,Mid-Market,Financial Services/Fintech,UK,Pro,5292,287,Churned,1,495.666667,254.111111,43.578960560967365444
2736,SMB,Real Estate,Japan,Enterprise,8019,890,Active,0,939.5,481.5,42.950882241059955000
2737,SMB,Real Estate,Singapore,Enterprise,3960,840,Active,0,1013,397,37.635220969411534000
2738,Mid-Market,Logistics,India,Pro,4753,456,Active,0,481,265,55.518102269032400000
2739,Enterprise,Logistics,UK,Growth,810,504,Active,0,197.5,103.5,35.325773217717783000
2740,SMB,Manufacturing,India,Pro,4508,309,Churned,1,609.1,319.6,52.493426027114820000
2741,SMB,Media,Canada,Growth,570,890,Active,0,190.5,93.5,90.480470375367510000
2742,SMB,Professional Services,Australia,Growth,345,821,Active,0,204,99,11.529079715231171000
2743,SMB,Professional Services,USA,Pro,6958,757,Active,0,416,268,91.853058467506390000
2744,Mid-Market,Logistics,Germany,Enterprise,6930,631,Active,0,991,468,10.671673337522458000
2745,SMB,Retail,UK,Growth,390,1039,Active,0,243.307692,124.692308,32.432094138326875523
2746,Mid-Market,Retail,UK,Growth,570,894,Active,0,253.857143,124.285714,54.249465322150016429
2747,SMB,Retail,Australia,Growth,930,389,Active,0,216,108,72.876176720617960000
2748,Enterprise,Retail,USA,Growth,855,1043,Active,0,199.904762,101.190476,48.602616805710886238
2749,SMB,Healthcare,USA,Growth,225,957,Active,0,199.5625,100.4375,48.891708272482130625
2750,SMB,Professional Services,UK,Pro,4263,1072,Active,0,389.444444,191.666667,59.305633026001040889
2751,SMB,Retail,France,Growth,135,601,Active,0,225.5,105.5,25.965065391955544000
2752,Mid-Market,Financial Services/Fintech,USA,Growth,300,862,Active,0,196.444444,97.666667,64.682019702308656711
2753,SMB,Professional Services,France,Enterprise,8415,856,Active,0,736,391.875,62.755615552503519250
2754,SMB,Real Estate,Germany,Pro,1862,839,Active,0,517.428571,260.142857,55.350609641043072086
2755,Enterprise,Media,Germany,Growth,180,996,Active,0,204.272727,94.090909,51.870358688769772727
2756,Enterprise,Real Estate,Canada,Pro,6125,939,Active,0,503.875,245.125,42.616283896222989750
2757,Mid-Market,Professional Services,France,Growth,300,127,Churned,1,185.75,105.75,59.675742909855681500
2758,SMB,Manufacturing,USA,Enterprise,6831,309,Churned,1,793.8,365.3,43.456165752827050440
2759,SMB,Technology,UK,Growth,450,993,Active,0,202,96.636364,61.894998845826209364
2760,Mid-Market,Logistics,Germany,Enterprise,5841,296,Churned,1,777.3,375.9,60.335048978535776700
2761,SMB,Professional Services,Brazil,Enterprise,6534,645,Active,0,1014.666667,538.5,36.973008431669359000
2762,SMB,Education,USA,Pro,735,894,Active,0,367.615385,185.538462,61.789771915640017077
2763,SMB,Retail,Canada,Growth,435,1008,Active,0,204.533333,97.133333,53.762935444953222067
2764,Enterprise,Technology,Japan,Enterprise,2277,773,Active,0,1035.5,465.833333,37.521562206801648500
2765,SMB,Logistics,India,Growth,735,329,Churned,1,246.363636,124.818182,52.481963228607331727
2766,Mid-Market,Healthcare,USA,Growth,795,609,Active,0,204.5,98.75,35.901646389325822563
2767,SMB,Healthcare,Canada,Growth,150,805,Active,0,202.071429,99.214286,44.993191542205799107
2768,Mid-Market,Education,USA,Pro,3038,671,Active,0,498,239.25,48.742415315749614125
2769,Mid-Market,Financial Services/Fintech,France,Growth,240,1065,Active,0,199.15,98.5,29.514491246815298015
2770,SMB,Real Estate,UK,Enterprise,4653,534,Active,0,1202,510,49.687888007636282000
2771,SMB,Media,France,Growth,675,744,Active,0,198.875,93,54.153488488487525375
2772,Mid-Market,Real Estate,Japan,Enterprise,8316,607,Active,0,693,409,27.579369460390335500
2773,SMB,Logistics,Brazil,Growth,795,75,Churned,1,226,128.666667,51.557489582818016000
2774,Mid-Market,Professional Services,Singapore,Growth,885,42,Churned,1,216,89,47.791053454344930000
2775,Mid-Market,Real Estate,USA,Growth,1035,981,Active,0,190.944444,101.055556,44.286950909254230044
2776,SMB,Manufacturing,USA,Enterprise,990,645,Active,0,962.2,549,60.540672925817862600
2777,SMB,Real Estate,Australia,Growth,180,111,Churned,1,225,101,37.231420927131186767
2778,SMB,Retail,Canada,Pro,1715,457,Active,0,363,231,69.633919333690330000
2779,Mid-Market,Real Estate,USA,Growth,315,841,Active,0,256.153846,124.692308,43.927150492328345877
2780,SMB,Education,UK,Enterprise,6732,771,Active,0,717.555556,386.555556,35.864815861472806444
2781,Enterprise,Healthcare,Singapore,Growth,645,471,Active,0,241,95,19.322820070065184000
2782,Enterprise,Retail,Singapore,Growth,450,1042,Active,0,153.111111,73.222222,55.279744572135196778
2783,SMB,Logistics,USA,Pro,2842,790,Active,0,592.5,314,49.709131164025635075
2784,SMB,Manufacturing,UK,Growth,120,354,Churned,1,207.416667,95.416667,48.854412968931731167
2785,SMB,Financial Services/Fintech,Australia,Growth,990,988,Active,0,150.090909,77.181818,49.563759803128273091
2786,Enterprise,Real Estate,India,Growth,420,433,Active,0,225,106,1.445758081193038200
2787,SMB,Professional Services,Canada,Pro,4557,235,Churned,1,647.428571,303.571429,51.068955277861586000
2788,SMB,Manufacturing,Japan,Growth,285,764,Active,0,147.5,73.642857,47.838133697171510357
2789,Mid-Market,Healthcare,France,Growth,705,545,Active,0,193.166667,103.166667,36.396203798539686667
2790,SMB,Retail,Japan,Pro,784,989,Active,0,369.65,191.4,43.497659605666041062
2791,SMB,Media,France,Growth,600,523,Active,0,137.333333,83.333333,30.472792487652439333
2792,SMB,Education,Singapore,Pro,3136,61,Churned,1,494,277,5.041307488090657000
2793,SMB,Manufacturing,India,Pro,4459,426,Active,0,460,278,17.928321368996126000
2794,SMB,Financial Services/Fintech,USA,Enterprise,8415,910,Active,0,977.8125,489.5,46.539600928816320488
2795,SMB,Financial Services/Fintech,USA,Growth,90,1014,Active,0,145.944444,73,35.532638881790536531
2796,Enterprise,Technology,India,Pro,2793,718,Active,0,608.142857,300.428571,50.543886817589111429
2797,SMB,Financial Services/Fintech,USA,Growth,540,837,Active,0,196.7,102.6,51.994326857843968100
2798,Mid-Market,Education,UK,Growth,990,487,Active,0,233,97,40.628628483986060000
2799,SMB,Logistics,India,Pro,294,572,Active,0,512,234,24.552092986956032067
2800,SMB,Logistics,India,Growth,675,603,Active,0,206.666667,91.666667,52.067972270435436667
2801,SMB,Retail,USA,Growth,435,671,Active,0,182.75,101,56.041367615776169625
2802,SMB,Manufacturing,Canada,Pro,3822,562,Active,0,509,256,78.933065529574440000
2803,SMB,Logistics,Canada,Growth,285,506,Active,0,214,102,60.267319170417900000
2804,SMB,Financial Services/Fintech,UK,Growth,585,485,Active,0,158,77,28.468176233113308000
2805,SMB,Manufacturing,Singapore,Growth,870,249,Churned,1,151.5,73.875,52.768876956168424875
2806,SMB,Financial Services/Fintech,Germany,Growth,1005,311,Churned,1,250.9,123.2,39.527923764296491400
2807,SMB,Financial Services/Fintech,Brazil,Growth,1020,226,Churned,1,208.285714,101.142857,64.544876749791117857
2808,SMB,Media,USA,Growth,300,816,Active,0,189.5,101.4,38.144301515270058390
2809,SMB,Logistics,UK,Growth,495,524,Active,0,212,85,10.540864639690295000
2810,Mid-Market,Real Estate,India,Pro,3479,1022,Active,0,635.647059,308.058824,47.115454997850408529
2811,SMB,Media,UK,Growth,570,281,Churned,1,143.333333,74.777778,62.576060142986739111
2812,SMB,Manufacturing,USA,Pro,2548,929,Active,0,369.333333,179.166667,70.087789749512525667
2813,Mid-Market,Technology,Brazil,Enterprise,1584,316,Churned,1,968.1,498.7,38.152160605410693000
2814,SMB,Manufacturing,Singapore,Growth,225,761,Active,0,195.153846,99.769231,55.115133441608886231
2815,SMB,Technology,Canada,Growth,615,603,Active,0,247,121.714286,42.044024222559819857
