customer_id,plan,start_date,end_date,is_active,seats,mrr
2541,Enterprise,10/17/2022,,TRUE,93,9207
2542,Growth,4/2/2023,1/29/2024,FALSE,17,255
2543,Pro,2/11/2023,,TRUE,136,6664
2544,Enterprise,10/19/2022,,TRUE,58,5742
2545,Growth,1/9/2023,,TRUE,44,660
2546,Growth,3/27/2022,,TRUE,36,540
2547,Growth,10/1/2022,,TRUE,28,420
2548,Growth,7/31/2022,,TRUE,60,900
2549,Growth,12/14/2022,,TRUE,24,360
2550,Enterprise,1/7/2022,,TRUE,27,2673
2551,Enterprise,5/8/2023,,TRUE,54,5346
2552,Pro,4/23/2022,,TRUE,120,5880
2553,Enterprise,2/12/2022,,TRUE,52,5148
2554,Pro,8/23/2022,,TRUE,14,686
2555,Pro,1/18/2022,4/28/2022,FALSE,124,6076
2556,Pro,12/30/2023,,TRUE,127,6223
2557,Pro,6/23/2022,,TRUE,96,4704
2558,Growth,10/17/2022,,TRUE,70,1050
2559,Growth,11/26/2023,10/5/2024,FALSE,32,480
2560,Enterprise,3/21/2023,,TRUE,30,2970
2561,Growth,6/14/2023,10/3/2023,FALSE,25,375
2562,Growth,9/2/2023,12/22/2023,FALSE,35,525
2563,Pro,3/26/2022,,TRUE,119,5831
2564,Enterprise,12/11/2022,,TRUE,55,5445
2565,Pro,12/5/2023,,TRUE,88,4312
2566,Growth,2/6/2023,,TRUE,53,795
2567,Pro,4/12/2023,,TRUE,123,6027
2568,Enterprise,10/1/2022,,TRUE,26,2574
2569,Pro,12/5/2023,,TRUE,15,735
2570,Growth,6/25/2023,,TRUE,56,840
2571,Pro,6/2/2022,,TRUE,51,2499
2572,Growth,11/5/2022,,TRUE,6,90
2573,Enterprise,10/30/2023,,TRUE,58,5742
2574,Pro,5/25/2022,,TRUE,123,6027
2575,Pro,10/17/2023,,TRUE,65,3185
2576,Pro,3/14/2022,,TRUE,108,5292
2577,Enterprise,12/2/2022,,TRUE,73,7227
2578,Growth,6/27/2023,,TRUE,58,870
2579,Growth,12/17/2022,,TRUE,59,885
2580,Growth,7/25/2023,,TRUE,36,540
2581,Pro,6/2/2022,,TRUE,120,5880
2582,Pro,6/28/2023,8/17/2023,FALSE,81,3969
2583,Pro,5/1/2023,,TRUE,130,6370
2584,Pro,1/6/2023,9/14/2023,FALSE,92,4508
2585,Growth,11/6/2022,,TRUE,5,75
2586,Growth,6/11/2023,,TRUE,12,180
2587,Growth,7/28/2023,,TRUE,55,825
2588,Pro,8/27/2022,,TRUE,83,4067
2589,Enterprise,2/11/2023,,TRUE,58,5742
2590,Pro,10/20/2022,,TRUE,68,3332
2591,Growth,3/18/2023,,TRUE,36,540
2592,Growth,6/9/2022,,TRUE,61,915
2593,Enterprise,6/18/2023,,TRUE,19,1881
2594,Growth,5/17/2023,11/7/2023,FALSE,8,120
2595,Growth,12/17/2022,,TRUE,62,930
2596,Growth,5/13/2022,1/3/2023,FALSE,32,480
2597,Pro,11/23/2023,,TRUE,20,980
2598,Growth,10/22/2023,,TRUE,22,330
2599,Growth,2/19/2022,1/16/2023,FALSE,19,285
2600,Pro,12/12/2022,,TRUE,40,1960
2601,Growth,11/20/2022,,TRUE,10,150
2602,Growth,5/13/2023,,TRUE,10,150
2603,Pro,9/14/2023,,TRUE,126,6174
2604,Enterprise,3/22/2023,,TRUE,93,9207
2605,Growth,6/20/2023,2/13/2024,FALSE,42,630
2606,Growth,5/10/2023,10/21/2023,FALSE,67,1005
2607,Growth,10/10/2022,,TRUE,40,600
2608,Pro,3/27/2023,,TRUE,19,931
2609,Enterprise,3/27/2022,,TRUE,83,8217
2610,Growth,2/4/2022,7/31/2022,FALSE,32,480
2611,Growth,11/9/2023,,TRUE,17,255
2612,Growth,11/20/2022,,TRUE,45,675
2613,Growth,11/17/2023,,TRUE,36,540
2614,Growth,12/26/2022,,TRUE,41,615
2615,Enterprise,11/7/2023,,TRUE,37,3663
2616,Pro,5/8/2022,10/21/2022,FALSE,53,2597
2617,Growth,5/26/2022,,TRUE,32,480
2618,Enterprise,5/30/2023,,TRUE,25,2475
2619,Growth,12/16/2023,,TRUE,45,675
2620,Growth,2/11/2023,12/13/2023,FALSE,70,1050
2621,Enterprise,4/23/2023,,TRUE,24,2376
2622,Growth,6/13/2022,,TRUE,8,120
2623,Enterprise,11/19/2023,,TRUE,96,9504
2624,Pro,9/9/2023,,TRUE,33,1617
2625,Enterprise,8/1/2023,,TRUE,53,5247
2626,Pro,7/2/2023,,TRUE,85,4165
2627,Growth,5/31/2023,,TRUE,57,855
2628,Enterprise,6/20/2023,,TRUE,22,2178
2629,Growth,9/22/2022,,TRUE,17,255
2630,Pro,8/3/2022,,TRUE,8,392
2631,Pro,3/4/2023,,TRUE,90,4410
2632,Pro,3/22/2023,,TRUE,52,2548
2633,Pro,2/15/2023,,TRUE,22,1078
2634,Enterprise,5/23/2023,,TRUE,59,5841
2635,Enterprise,10/26/2022,,TRUE,31,3069
2636,Enterprise,10/9/2023,9/24/2024,FALSE,28,2772
2637,Growth,7/14/2023,,TRUE,51,765
2638,Enterprise,3/12/2023,3/4/2024,FALSE,43,4257
2639,Pro,3/27/2022,10/16/2022,FALSE,131,6419
2640,Enterprise,9/15/2023,,TRUE,90,8910
2641,Enterprise,10/25/2023,,TRUE,51,5049
2642,Growth,7/10/2022,,TRUE,12,180
2643,Growth,11/30/2022,,TRUE,10,150
2644,Enterprise,6/8/2022,,TRUE,43,4257
2645,Growth,12/9/2022,,TRUE,19,285
2646,Pro,2/12/2022,9/13/2022,FALSE,126,6174
2647,Enterprise,9/6/2023,,TRUE,15,1485
2648,Growth,5/1/2023,8/5/2023,FALSE,43,645
2649,Enterprise,7/24/2023,,TRUE,53,5247
2650,Enterprise,10/8/2022,,TRUE,37,3663
2651,Growth,2/18/2022,,TRUE,44,660
2652,Pro,9/4/2022,10/31/2022,FALSE,33,1617
2653,Growth,5/10/2022,,TRUE,42,630
2654,Pro,8/13/2022,,TRUE,8,392
2655,Growth,8/27/2022,,TRUE,11,165
2656,Enterprise,10/22/2023,,TRUE,78,7722
2657,Growth,1/12/2023,,TRUE,28,420
2658,Pro,7/23/2023,5/14/2024,FALSE,88,4312
2659,Pro,1/12/2023,,TRUE,96,4704
2660,Growth,11/5/2023,,TRUE,54,810
2661,Enterprise,7/14/2022,3/16/2023,FALSE,74,7326
2662,Enterprise,9/8/2022,,TRUE,59,5841
2663,Pro,4/8/2023,7/20/2023,FALSE,51,2499
2664,Pro,7/24/2022,,TRUE,110,5390
2665,Pro,12/18/2022,,TRUE,95,4655
2666,Pro,11/24/2022,,TRUE,15,735
2667,Growth,3/10/2023,8/31/2023,FALSE,9,135
2668,Pro,9/11/2022,,TRUE,62,3038
2669,Pro,4/2/2022,,TRUE,99,4851
2670,Pro,11/29/2023,,TRUE,129,6321
2671,Growth,2/16/2023,,TRUE,17,255
2672,Growth,2/4/2022,,TRUE,56,840
2673,Pro,9/21/2022,,TRUE,26,1274
2674,Growth,11/26/2022,,TRUE,25,375
2675,Growth,6/19/2023,10/1/2023,FALSE,45,675
2676,Growth,9/15/2022,,TRUE,49,735
2677,Pro,10/29/2022,,TRUE,112,5488
2678,Enterprise,2/18/2023,,TRUE,45,4455
2679,Enterprise,2/20/2023,,TRUE,96,9504
2680,Growth,7/27/2022,,TRUE,28,420
2681,Growth,4/3/2022,,TRUE,17,255
2682,Enterprise,7/20/2023,,TRUE,75,7425
2683,Enterprise,12/22/2022,,TRUE,49,4851
2684,Growth,1/14/2023,,TRUE,23,345
2685,Enterprise,12/19/2023,,TRUE,38,3762
2686,Growth,9/26/2023,,TRUE,21,315
2687,Pro,1/25/2022,,TRUE,113,5537
2688,Growth,2/7/2022,5/22/2022,FALSE,43,645
2689,Enterprise,7/15/2022,,TRUE,20,1980
2690,Pro,5/15/2023,,TRUE,67,3283
2691,Growth,4/6/2023,,TRUE,33,495
2692,Pro,9/26/2023,,TRUE,134,6566
2693,Growth,8/30/2023,,TRUE,18,270
2694,Growth,12/25/2022,,TRUE,22,330
2695,Growth,6/5/2022,,TRUE,50,750
2696,Pro,3/7/2022,,TRUE,18,882
2697,Growth,1/25/2022,,TRUE,47,705
2698,Pro,11/30/2022,,TRUE,42,2058
2699,Pro,2/28/2023,,TRUE,70,3430
2700,Pro,6/21/2023,,TRUE,52,2548
2701,Growth,11/27/2023,,TRUE,53,795
2702,Growth,8/21/2022,,TRUE,29,435
2703,Growth,5/26/2022,,TRUE,39,585
2704,Growth,10/12/2022,,TRUE,5,75
2705,Pro,3/25/2022,,TRUE,31,1519
2706,Enterprise,12/24/2023,,TRUE,76,7524
2707,Growth,5/19/2022,,TRUE,32,480
2708,Pro,8/20/2023,,TRUE,62,3038
2709,Growth,1/24/2022,,TRUE,26,390
2710,Growth,9/1/2022,,TRUE,53,795
2711,Pro,10/16/2023,,TRUE,125,6125
2712,Pro,5/2/2023,,TRUE,76,3724
2713,Enterprise,7/18/2023,,TRUE,14,1386
2714,Pro,8/5/2023,,TRUE,21,1029
2715,Growth,7/20/2023,,TRUE,68,1020
2716,Pro,9/28/2022,,TRUE,33,1617
2717,Enterprise,6/26/2023,,TRUE,65,6435
2718,Pro,1/3/2023,6/5/2023,FALSE,34,1666
2719,Enterprise,7/4/2023,,TRUE,19,1881
2720,Growth,4/11/2023,,TRUE,53,795
2721,Enterprise,8/26/2023,6/25/2024,FALSE,25,2475
2722,Growth,1/20/2022,,TRUE,69,1035
2723,Pro,7/20/2022,,TRUE,57,2793
2724,Pro,4/26/2022,,TRUE,19,931
2725,Growth,4/17/2022,,TRUE,44,660
2726,Enterprise,3/23/2023,,TRUE,11,1089
2727,Growth,6/14/2022,4/16/2023,FALSE,63,945
2728,Growth,7/6/2023,,TRUE,45,675
2729,Enterprise,9/30/2022,,TRUE,16,1584
2730,Growth,1/24/2022,,TRUE,45,675
2731,Growth,10/1/2022,,TRUE,37,555
2732,Pro,7/27/2022,,TRUE,57,2793
2733,Pro,2/7/2023,,TRUE,125,6125
2734,Enterprise,12/23/2022,6/20/2023,FALSE,94,9306
2735,Pro,2/13/2022,11/27/2022,FALSE,108,5292
2736,Enterprise,8/7/2022,,TRUE,81,8019
2737,Enterprise,9/26/2022,,TRUE,40,3960
2738,Pro,10/15/2023,,TRUE,97,4753
2739,Growth,8/28/2023,,TRUE,54,810
2740,Pro,1/16/2022,11/21/2022,FALSE,92,4508
2741,Growth,8/7/2022,,TRUE,38,570
2742,Growth,10/15/2022,,TRUE,23,345
2743,Pro,12/18/2022,,TRUE,142,6958
2744,Enterprise,4/23/2023,,TRUE,70,6930
2745,Growth,3/11/2022,,TRUE,26,390
2746,Growth,8/3/2022,,TRUE,38,570
2747,Growth,12/21/2023,,TRUE,62,930
2748,Growth,3/7/2022,,TRUE,57,855
2749,Growth,6/1/2022,,TRUE,15,225
2750,Pro,2/6/2022,,TRUE,87,4263
2751,Growth,5/23/2023,,TRUE,9,135
2752,Growth,9/4/2022,,TRUE,20,300
2753,Enterprise,9/10/2022,,TRUE,85,8415
2754,Pro,9/27/2022,,TRUE,38,1862
2755,Growth,4/23/2022,,TRUE,12,180
2756,Pro,6/19/2022,,TRUE,125,6125
2757,Growth,10/21/2023,2/25/2024,FALSE,20,300
2758,Enterprise,6/17/2022,4/22/2023,FALSE,69,6831
2759,Growth,4/26/2022,,TRUE,30,450
2760,Enterprise,1/19/2023,11/11/2023,FALSE,59,5841
2761,Enterprise,4/9/2023,,TRUE,66,6534
2762,Pro,8/3/2022,,TRUE,15,735
2763,Growth,4/11/2022,,TRUE,29,435
2764,Enterprise,12/2/2022,,TRUE,23,2277
2765,Growth,3/18/2023,2/10/2024,FALSE,49,735
2766,Growth,5/15/2023,,TRUE,53,795
2767,Growth,10/31/2022,,TRUE,10,150
2768,Pro,3/14/2023,,TRUE,62,3038
2769,Growth,2/13/2022,,TRUE,16,240
2770,Enterprise,7/29/2023,,TRUE,47,4653
2771,Growth,12/31/2022,,TRUE,45,675
2772,Enterprise,5/17/2023,,TRUE,84,8316
2773,Growth,11/25/2023,2/8/2024,FALSE,53,795
2774,Growth,11/3/2023,12/15/2023,FALSE,59,885
2775,Growth,5/8/2022,,TRUE,69,1035
2776,Enterprise,4/9/2023,,TRUE,10,990
2777,Growth,1/4/2022,4/25/2022,FALSE,12,180
2778,Pro,10/14/2023,,TRUE,35,1715
2779,Growth,9/25/2022,,TRUE,21,315
2780,Enterprise,12/4/2022,,TRUE,68,6732
2781,Growth,9/30/2023,,TRUE,43,645
2782,Growth,3/8/2022,,TRUE,30,450
2783,Pro,11/15/2022,,TRUE,58,2842
2784,Growth,5/25/2022,5/14/2023,FALSE,8,120
2785,Growth,5/1/2022,,TRUE,66,990
2786,Growth,11/7/2023,,TRUE,28,420
2787,Pro,9/2/2023,4/24/2024,FALSE,93,4557
2788,Growth,12/11/2022,,TRUE,19,285
2789,Growth,7/18/2023,,TRUE,47,705
2790,Pro,4/30/2022,,TRUE,16,784
2791,Growth,8/9/2023,,TRUE,40,600
2792,Pro,10/4/2023,12/4/2023,FALSE,64,3136
2793,Pro,11/14/2023,,TRUE,91,4459
2794,Enterprise,7/18/2022,,TRUE,85,8415
2795,Growth,4/5/2022,,TRUE,6,90
2796,Pro,1/26/2023,,TRUE,57,2793
2797,Growth,9/29/2022,,TRUE,36,540
2798,Growth,9/14/2023,,TRUE,66,990
2799,Pro,6/21/2023,,TRUE,6,294
2800,Growth,5/21/2023,,TRUE,45,675
2801,Growth,3/14/2023,,TRUE,29,435
2802,Pro,7/1/2023,,TRUE,78,3822
2803,Growth,8/26/2023,,TRUE,19,285
2804,Growth,9/16/2023,,TRUE,39,585
2805,Growth,8/23/2022,4/29/2023,FALSE,58,870
2806,Growth,12/10/2023,10/16/2024,FALSE,67,1005
2807,Growth,2/3/2023,9/17/2023,FALSE,68,1020
2808,Growth,10/20/2022,,TRUE,20,300
2809,Growth,8/8/2023,,TRUE,33,495
2810,Pro,3/28/2022,,TRUE,71,3479
2811,Growth,4/8/2022,1/14/2023,FALSE,38,570
2812,Pro,6/29/2022,,TRUE,52,2548
2813,Enterprise,4/14/2023,2/24/2024,FALSE,16,1584
2814,Growth,12/14/2022,,TRUE,15,225
2815,Growth,5/21/2023,,TRUE,41,615
2816,Pro,10/22/2022,,TRUE,131,6419
2817,Growth,8/24/2022,,TRUE,23,345
2818,Pro,8/27/2022,,TRUE,36,1764
2819,Growth,4/4/2022,7/5/2022,FALSE,11,165
2820,Growth,6/13/2022,,TRUE,31,465
2821,Growth,2/4/2022,,TRUE,68,1020
2822,Growth,10/16/2022,,TRUE,55,825
2823,Growth,10/19/2023,,TRUE,41,615
2824,Growth,11/6/2022,,TRUE,22,330
2825,Growth,10/7/2022,,TRUE,63,945
2826,Pro,6/21/2022,,TRUE,118,5782
2827,Growth,10/19/2023,,TRUE,53,795
2828,Enterprise,2/6/2023,,TRUE,57,5643
2829,Growth,1/14/2023,,TRUE,55,825
2830,Growth,6/17/2023,,TRUE,8,120
2831,Growth,12/24/2023,,TRUE,68,1020
2832,Pro,12/10/2022,,TRUE,14,686
2833,Pro,10/17/2022,,TRUE,23,1127
2834,Growth,11/28/2022,,TRUE,39,585
2835,Growth,9/3/2023,8/25/2024,FALSE,32,480
2836,Enterprise,8/21/2022,,TRUE,10,990
2837,Enterprise,8/30/2022,11/20/2022,FALSE,96,9504
2838,Growth,5/15/2022,,TRUE,18,270
2839,Pro,10/25/2023,,TRUE,115,5635
2840,Growth,10/6/2022,,TRUE,11,165
2841,Growth,10/19/2022,,TRUE,56,840
2842,Pro,5/13/2023,,TRUE,31,1519
2843,Pro,9/26/2022,,TRUE,144,7056
2844,Growth,3/25/2023,,TRUE,29,435
2845,Enterprise,3/6/2023,,TRUE,73,7227
2846,Pro,12/29/2022,8/5/2023,FALSE,44,2156
2847,Growth,11/28/2022,,TRUE,67,1005
2848,Growth,5/28/2022,,TRUE,48,720
2849,Growth,7/11/2023,,TRUE,23,345
2850,Growth,7/14/2023,,TRUE,26,390
2851,Pro,10/21/2023,,TRUE,76,3724
2852,Growth,12/21/2023,,TRUE,27,405
2853,Growth,3/3/2022,,TRUE,34,510
2854,Enterprise,11/1/2023,,TRUE,73,7227
2855,Enterprise,11/29/2022,,TRUE,15,1485
2856,Pro,11/28/2023,,TRUE,145,7105
2857,Pro,5/28/2022,,TRUE,136,6664
2858,Pro,4/17/2023,,TRUE,92,4508
2859,Pro,8/13/2023,,TRUE,84,4116
2860,Growth,12/1/2023,,TRUE,24,360
2861,Growth,3/19/2022,,TRUE,61,915
2862,Pro,1/4/2023,,TRUE,148,7252
2863,Growth,6/15/2023,,TRUE,15,225
2864,Growth,4/6/2023,,TRUE,59,885
2865,Pro,4/12/2023,10/2/2023,FALSE,128,6272
2866,Growth,12/22/2023,,TRUE,39,585
2867,Growth,5/16/2023,,TRUE,43,645
2868,Growth,9/6/2023,,TRUE,18,270
2869,Growth,4/21/2022,,TRUE,27,405
2870,Enterprise,3/21/2023,,TRUE,23,2277
2871,Pro,4/5/2022,,TRUE,59,2891
2872,Enterprise,10/15/2023,,TRUE,87,8613
2873,Growth,9/11/2022,6/6/2023,FALSE,33,495
2874,Pro,3/9/2022,,TRUE,125,6125
2875,Pro,11/4/2023,,TRUE,87,4263
2876,Growth,1/4/2023,,TRUE,17,255
2877,Growth,2/22/2022,,TRUE,17,255
2878,Pro,8/23/2023,,TRUE,90,4410
2879,Enterprise,11/17/2022,,TRUE,98,9702
2880,Enterprise,9/5/2023,,TRUE,88,8712
2881,Growth,9/28/2023,,TRUE,7,105
2882,Growth,4/27/2023,,TRUE,45,675
2883,Pro,1/30/2023,,TRUE,46,2254
2884,Growth,8/9/2022,,TRUE,28,420
2885,Growth,4/16/2023,,TRUE,47,705
2886,Growth,4/24/2022,,TRUE,67,1005
2887,Growth,6/20/2022,,TRUE,28,420
2888,Growth,8/5/2022,,TRUE,15,225
2889,Pro,6/28/2022,,TRUE,104,5096
2890,Enterprise,1/18/2023,,TRUE,92,9108
2891,Growth,4/3/2022,1/11/2023,FALSE,52,780
2892,Growth,8/4/2022,,TRUE,49,735
2893,Pro,12/21/2022,,TRUE,71,3479
2894,Growth,8/27/2022,,TRUE,46,690
2895,Enterprise,12/10/2022,,TRUE,41,4059
2896,Growth,8/14/2023,12/25/2023,FALSE,49,735
2897,Enterprise,6/2/2022,4/18/2023,FALSE,36,3564
2898,Growth,12/13/2023,1/19/2024,FALSE,61,915
2899,Enterprise,8/7/2022,,TRUE,49,4851
2900,Pro,5/24/2023,,TRUE,147,7203
2901,Enterprise,11/24/2022,,TRUE,86,8514
2902,Pro,8/8/2022,,TRUE,26,1274
2903,Pro,1/7/2022,,TRUE,98,4802
2904,Pro,4/18/2023,,TRUE,127,6223
2905,Pro,1/29/2022,,TRUE,13,637
2906,Enterprise,6/3/2023,,TRUE,17,1683
2907,Growth,11/22/2022,,TRUE,64,960
2908,Growth,9/11/2023,,TRUE,43,645
2909,Growth,12/20/2023,,TRUE,23,345
2910,Growth,3/23/2023,,TRUE,43,645
2911,Enterprise,6/24/2022,,TRUE,13,1287
2912,Growth,6/23/2022,,TRUE,29,435
2913,Pro,12/23/2023,,TRUE,80,3920
2914,Pro,3/12/2023,,TRUE,123,6027
2915,Enterprise,8/7/2022,,TRUE,41,4059
2916,Pro,6/25/2022,9/14/2022,FALSE,126,6174
2917,Growth,3/18/2022,,TRUE,50,750
2918,Enterprise,3/2/2023,9/15/2023,FALSE,66,6534
2919,Growth,1/3/2023,,TRUE,41,615
2920,Pro,11/23/2022,,TRUE,58,2842
2921,Growth,12/6/2023,,TRUE,54,810
2922,Growth,4/15/2023,,TRUE,12,180
2923,Enterprise,1/12/2023,,TRUE,37,3663
2924,Pro,3/3/2023,,TRUE,91,4459
2925,Growth,1/6/2022,,TRUE,14,210
2926,Pro,3/27/2022,,TRUE,70,3430
2927,Growth,11/2/2023,,TRUE,38,570
2928,Growth,10/30/2022,,TRUE,10,150
2929,Pro,1/21/2022,3/3/2022,FALSE,132,6468
2930,Pro,8/30/2023,,TRUE,114,5586
2931,Enterprise,2/3/2023,,TRUE,11,1089
2932,Pro,10/2/2022,,TRUE,49,2401
2933,Pro,1/24/2023,,TRUE,71,3479
2934,Growth,11/26/2023,,TRUE,61,915
2935,Growth,1/13/2023,8/7/2023,FALSE,61,915
2936,Growth,7/15/2023,,TRUE,22,330
2937,Enterprise,6/26/2022,,TRUE,14,1386
2938,Growth,6/27/2022,,TRUE,67,1005
2939,Growth,4/5/2023,,TRUE,29,435
2940,Pro,7/20/2022,6/5/2023,FALSE,9,441
2941,Growth,5/28/2022,,TRUE,35,525
2942,Enterprise,7/7/2023,,TRUE,78,7722
2943,Growth,12/27/2022,,TRUE,11,165
2944,Pro,6/6/2022,,TRUE,86,4214
2945,Growth,8/15/2022,5/13/2023,FALSE,24,360
2946,Growth,5/15/2022,1/21/2023,FALSE,31,465
2947,Enterprise,12/30/2023,,TRUE,54,5346
2948,Pro,8/4/2023,,TRUE,140,6860
2949,Growth,7/2/2023,8/31/2023,FALSE,20,300
2950,Growth,11/4/2023,3/14/2024,FALSE,52,780
2951,Growth,11/14/2022,,TRUE,8,120
2952,Growth,7/7/2022,,TRUE,19,285
2953,Growth,6/18/2023,,TRUE,53,795
2954,Pro,1/12/2023,,TRUE,95,4655
2955,Growth,3/1/2022,,TRUE,27,405
2956,Growth,7/10/2023,,TRUE,29,435
2957,Pro,2/25/2022,1/15/2023,FALSE,90,4410
2958,Growth,1/28/2023,,TRUE,11,165
2959,Pro,9/26/2023,,TRUE,16,784
2960,Pro,7/17/2023,3/5/2024,FALSE,53,2597
2961,Growth,9/22/2023,,TRUE,6,90
2962,Growth,2/16/2022,,TRUE,26,390
2963,Growth,1/11/2023,,TRUE,66,990
2964,Pro,1/29/2023,,TRUE,51,2499
2965,Pro,4/28/2023,,TRUE,5,245
2966,Pro,7/23/2022,2/15/2023,FALSE,51,2499
2967,Enterprise,11/30/2022,,TRUE,32,3168
2968,Pro,6/24/2022,,TRUE,6,294
2969,Pro,6/6/2023,,TRUE,37,1813
2970,Growth,5/23/2023,,TRUE,56,840
2971,Growth,7/8/2023,,TRUE,58,870
2972,Growth,3/12/2022,,TRUE,55,825
2973,Pro,8/20/2023,,TRUE,96,4704
2974,Growth,3/17/2023,,TRUE,14,210
2975,Pro,6/6/2023,,TRUE,79,3871
2976,Pro,9/10/2022,3/29/2023,FALSE,45,2205
2977,Growth,1/10/2023,4/29/2023,FALSE,60,900
2978,Pro,1/13/2023,6/29/2023,FALSE,27,1323
2979,Growth,12/25/2023,,TRUE,64,960
2980,Growth,2/14/2022,,TRUE,24,360
2981,Pro,2/4/2023,,TRUE,145,7105
2982,Pro,10/17/2023,,TRUE,66,3234
2983,Growth,6/5/2022,10/15/2022,FALSE,13,195
2984,Growth,7/28/2022,,TRUE,25,375
2985,Growth,12/12/2023,,TRUE,65,975
2986,Growth,6/21/2022,,TRUE,25,375
2987,Enterprise,12/15/2023,,TRUE,59,5841
2988,Growth,12/7/2023,,TRUE,46,690
2989,Enterprise,11/24/2022,,TRUE,79,7821
2990,Enterprise,11/5/2023,,TRUE,83,8217
2991,Growth,12/11/2022,,TRUE,38,570
2992,Growth,1/23/2022,,TRUE,6,90
2993,Pro,11/12/2023,,TRUE,64,3136
2994,Growth,10/6/2023,,TRUE,58,870
2995,Pro,7/24/2022,,TRUE,118,5782
2996,Growth,11/4/2023,3/18/2024,FALSE,40,600
2997,Growth,8/11/2022,,TRUE,12,180
2998,Growth,10/28/2023,,TRUE,14,210
2999,Growth,11/12/2023,,TRUE,62,930
3000,Pro,6/23/2023,,TRUE,104,5096
3001,Enterprise,5/16/2022,,TRUE,33,3267
3002,Growth,10/2/2023,,TRUE,40,600
3003,Growth,9/11/2022,,TRUE,55,825
3004,Growth,4/30/2023,,TRUE,46,690
3005,Growth,11/27/2023,8/26/2024,FALSE,55,825
3006,Pro,12/22/2022,,TRUE,54,2646
3007,Pro,2/5/2022,,TRUE,24,1176
3008,Growth,2/20/2023,,TRUE,53,795
3009,Pro,6/12/2023,,TRUE,143,7007
3010,Pro,5/27/2022,,TRUE,36,1764
3011,Growth,9/27/2022,,TRUE,59,885
3012,Pro,3/11/2023,,TRUE,140,6860
3013,Growth,9/16/2022,,TRUE,6,90
3014,Pro,2/25/2023,,TRUE,79,3871
3015,Growth,9/2/2022,,TRUE,40,600
3016,Growth,9/17/2022,,TRUE,53,795
3017,Pro,1/9/2023,,TRUE,111,5439
3018,Pro,8/31/2023,11/26/2023,FALSE,69,3381
3019,Pro,2/13/2022,,TRUE,88,4312
3020,Growth,1/30/2022,,TRUE,39,585
3021,Pro,9/16/2022,,TRUE,127,6223
3022,Growth,9/13/2022,,TRUE,24,360
3023,Pro,8/3/2023,,TRUE,99,4851
3024,Pro,7/12/2023,,TRUE,94,4606
3025,Growth,6/19/2022,,TRUE,30,450
3026,Growth,3/19/2023,,TRUE,12,180
3027,Enterprise,12/28/2022,,TRUE,76,7524
3028,Pro,8/24/2023,,TRUE,67,3283
3029,Enterprise,7/30/2023,,TRUE,93,9207
3030,Growth,5/27/2022,,TRUE,37,555
3031,Pro,5/28/2023,,TRUE,65,3185
3032,Pro,4/15/2022,,TRUE,141,6909
3033,Pro,6/10/2023,,TRUE,39,1911
3034,Pro,1/2/2022,3/18/2022,FALSE,21,1029
3035,Growth,7/27/2023,,TRUE,67,1005
3036,Pro,11/19/2022,,TRUE,50,2450
3037,Pro,12/5/2023,,TRUE,119,5831
3038,Growth,12/6/2023,,TRUE,34,510
3039,Growth,10/6/2022,,TRUE,16,240
3040,Pro,6/11/2023,2/23/2024,FALSE,24,1176
3041,Growth,2/4/2023,,TRUE,57,855
3042,Growth,2/1/2023,,TRUE,32,480
3043,Pro,6/24/2023,,TRUE,109,5341
3044,Growth,12/11/2023,,TRUE,21,315
3045,Growth,4/6/2023,,TRUE,45,675
3046,Pro,1/21/2023,,TRUE,107,5243
3047,Growth,6/21/2022,,TRUE,57,855
3048,Pro,9/7/2023,,TRUE,34,1666
3049,Growth,6/14/2023,,TRUE,20,300
3050,Enterprise,12/15/2023,,TRUE,58,5742
3051,Growth,11/5/2023,,TRUE,49,735
3052,Growth,4/13/2022,,TRUE,65,975
3053,Pro,1/3/2022,,TRUE,81,3969
3054,Growth,6/7/2022,,TRUE,6,90
3055,Pro,4/11/2022,,TRUE,22,1078
3056,Pro,3/10/2022,12/10/2022,FALSE,125,6125
3057,Pro,7/19/2022,,TRUE,17,833
3058,Growth,8/27/2023,,TRUE,24,360
3059,Enterprise,1/12/2022,,TRUE,51,5049
3060,Growth,9/29/2022,,TRUE,7,105
3061,Growth,4/8/2022,,TRUE,11,165
3062,Growth,12/9/2023,,TRUE,59,885
3063,Pro,6/18/2023,,TRUE,70,3430
3064,Enterprise,4/14/2023,,TRUE,69,6831
3065,Growth,11/19/2022,,TRUE,6,90
3066,Enterprise,10/31/2022,,TRUE,22,2178
3067,Pro,4/7/2022,,TRUE,75,3675
3068,Growth,4/24/2022,,TRUE,59,885
3069,Pro,8/26/2022,,TRUE,122,5978
3070,Growth,6/17/2022,8/13/2022,FALSE,68,1020
3071,Enterprise,3/22/2023,,TRUE,61,6039
3072,Pro,2/19/2022,,TRUE,112,5488
3073,Growth,10/26/2022,,TRUE,19,285
3074,Enterprise,8/6/2023,,TRUE,10,990
3075,Growth,3/8/2022,,TRUE,15,225
3076,Enterprise,3/14/2023,,TRUE,72,7128
3077,Growth,12/28/2023,,TRUE,66,990
3078,Pro,2/11/2022,,TRUE,44,2156
3079,Pro,1/26/2022,,TRUE,91,4459
3080,Pro,2/11/2023,,TRUE,29,1421
3081,Growth,1/4/2023,,TRUE,70,1050
3082,Enterprise,12/22/2022,11/17/2023,FALSE,75,7425
