customer_id,month,logins,tickets_raised,feature_usage_score
3199,2022-09-26,297,129,39.932580204873624
3199,2022-10-26,291,126,69.85841203395732
3199,2022-11-25,253,136,21.355712905232316
3199,2022-12-25,307,144,55.151526435044296
3200,2022-04-08,962,529,26.195459272128886
3200,2022-05-08,923,386,32.53269872027036
3200,2022-06-07,881,404,30.29375834359228
3200,2022-07-07,943,372,77.49569947986105
3200,2022-08-06,680,301,58.112518828436436
3200,2022-09-05,714,334,34.19883707466139
3200,2022-10-05,489,283,16.091729150088963
3200,2022-11-04,655,259,34.990974018495926
3201,2023-05-11,143,104,67.00749326515646
3202,2022-03-19,179,93,48.66832610606797
3202,2022-04-18,234,111,52.813191748835166
3202,2022-05-18,208,125,2.72532497416611
3202,2022-06-17,196,109,37.03326135909495
3202,2022-07-17,155,118,37.59687341475373
3202,2022-08-16,249,115,20.567296242797195
3202,2022-09-15,214,109,52.20782523754688
3202,2022-10-15,229,122,18.78645815717448
3202,2022-11-14,271,135,82.63323308205462
3202,2022-12-14,232,143,55.33784264282756
3202,2023-01-13,235,148,8.371903614744259
3202,2023-02-12,339,125,91.71115084716374
3202,2023-03-14,285,129,29.751553142320553
3202,2023-04-13,302,152,41.24156545190175
3203,2022-07-31,229,110,93.07417216893343
3203,2022-08-30,225,104,80.15528419908765
3203,2022-09-29,199,95,51.02445689354765
3203,2022-10-29,208,86,64.47653640852673
3203,2022-11-28,225,115,1.7822245703022488
3203,2022-12-28,180,109,0.607700353975904
3203,2023-01-27,212,104,69.18900841509192
3203,2023-02-26,219,96,61.44739261577966
3203,2023-03-28,217,108,33.56683382389528
3204,2022-11-14,526,238,26.810676956648937
3204,2022-12-14,432,244,75.40958956544675
3204,2023-01-13,440,276,30.117573843493307
3204,2023-02-12,673,222,43.58542079964148
3205,2023-07-25,545,231,30.437781495170302
3206,2022-06-05,539,250,18.944028829865523
3206,2022-07-05,446,223,89.94416553655275
3206,2022-08-04,466,223,12.964088971812116
3206,2022-09-03,501,249,44.8576816574012
3206,2022-10-03,412,209,7.186926579223862
3206,2022-11-02,376,212,45.861074230536744
3206,2022-12-02,309,189,1.2697661076392697
3206,2023-01-01,422,162,65.3920041877058
3206,2023-01-31,298,186,77.78624807541236
3206,2023-03-02,336,171,20.174079395939472
3206,2023-04-01,265,175,24.072244250890574
3206,2023-05-01,248,133,14.938812109850264
3206,2023-05-31,273,135,84.12331277080318
3207,2023-12-21,197,92,22.891151317547454
3208,2022-02-03,1141,443,55.08751113627549
3208,2022-03-05,1043,578,13.128611401229563
3208,2022-04-04,961,430,15.040594286661591
3208,2022-05-04,952,447,99.88739303008167
3208,2022-06-03,793,518,31.973628404799936
3208,2022-07-03,916,436,67.00008245126661
3208,2022-08-02,913,380,40.86121235997435
3208,2022-09-01,803,411,67.22277822271288
3208,2022-10-01,900,417,39.679933573950876
3208,2022-10-31,787,362,8.44412707960771
3208,2022-11-30,762,419,49.02602803067646
3208,2022-12-30,711,475,15.854573601593803
3208,2023-01-29,632,369,51.1960996418552
3208,2023-02-28,624,390,2.7895379312264157
3208,2023-03-30,676,362,26.485337289404377
3208,2023-04-29,652,263,48.840093540878485
3208,2023-05-29,608,278,67.99885131259055
3208,2023-06-28,649,311,28.873545526521415
3208,2023-07-28,567,277,58.71742726803353
3208,2023-08-27,557,243,60.00657821264913
3208,2023-09-26,564,279,53.477126432538114
3208,2023-10-26,515,280,20.020218669205857
3209,2023-09-17,168,96,53.103647910733386
3210,2023-10-16,196,102,52.67559820348021
3211,2022-08-02,461,243,30.595034748051408
3211,2022-09-01,501,291,72.5873524713205
3211,2022-10-01,495,227,52.6088489558236
3211,2022-10-31,549,317,62.46993294432174
3211,2022-11-30,482,309,29.22587923222204
3211,2022-12-30,389,255,11.39863854707437
3211,2023-01-29,550,323,51.425092214555676
3211,2023-02-28,579,240,88.7764802535251
3211,2023-03-30,413,218,66.82720186997949
3211,2023-04-29,534,272,18.39873224930686
3211,2023-05-29,588,270,9.868558600206034
3211,2023-06-28,470,246,20.862902810135687
3211,2023-07-28,521,291,54.45023081212679
3211,2023-08-27,524,234,55.6100205220605
3212,2022-08-16,216,81,55.91402222459402
3212,2022-09-15,220,108,5.808336570544448
3212,2022-10-15,198,93,77.87504273177348
3212,2022-11-14,203,93,12.507132477110716
3212,2022-12-14,198,103,46.529138694756455
3212,2023-01-13,229,87,35.047126505133775
3212,2023-02-12,189,97,60.580589325706136
3212,2023-03-14,200,108,32.375554354942956
3212,2023-04-13,153,94,78.7061805127401
3212,2023-05-13,194,106,69.94988951025172
3212,2023-06-12,170,102,85.43190100266497
3212,2023-07-12,202,117,22.960001566491794
3213,2023-05-22,529,257,27.08498188180517
3213,2023-06-21,757,347,13.313623535758056
3214,2023-04-17,211,79,5.925628077470213
3214,2023-05-17,179,102,24.443218205467453
3214,2023-06-16,194,120,31.83920744058206
3214,2023-07-16,247,82,96.25794060142698
3214,2023-08-15,214,101,25.56011050518987
3214,2023-09-14,220,93,18.08228203445458
3214,2023-10-14,203,108,3.4586043968091507
3214,2023-11-13,190,81,45.955936486902324
3214,2023-12-13,188,86,50.59905535507105
3214,2024-01-12,153,97,6.2878760811860275
3215,2022-04-22,194,86,26.632241506877406
3215,2022-05-22,219,91,26.498906890860596
3215,2022-06-21,185,98,26.732646915442725
3215,2022-07-21,204,114,79.26583635330634
3215,2022-08-20,232,91,89.0396401027161
3215,2022-09-19,185,101,67.66632363477125
3215,2022-10-19,201,97,41.784071956640254
3215,2022-11-18,209,95,12.761956538829711
3215,2022-12-18,177,102,20.417854468988715
3215,2023-01-17,165,97,15.683884347635757
3215,2023-02-16,196,96,74.36011430768762
3215,2023-03-18,199,104,92.62332078011204
3215,2023-04-17,217,102,18.914523392382566
3215,2023-05-17,225,106,34.612855878280236
3215,2023-06-16,171,96,64.75263500048021
3215,2023-07-16,182,98,3.6574473852142075
3215,2023-08-15,188,90,86.10651724289514
3215,2023-09-14,165,103,82.07952585513989
3215,2023-10-14,220,103,30.658894970458395
3215,2023-11-13,223,95,39.873692918055916
3215,2023-12-13,235,107,24.739404258448083
3216,2023-12-13,199,85,83.35433397650826
3217,2023-11-09,181,97,63.05902540830448
3218,2023-04-24,216,108,80.94814250998166
3218,2023-05-24,181,73,92.2278518632428
3218,2023-06-23,187,81,55.02644410559242
3218,2023-07-23,174,77,44.47951672758661
3218,2023-08-22,192,95,11.627484321628657
3218,2023-09-21,217,91,28.433898531956526
3218,2023-10-21,165,112,66.23845346187476
3219,2023-01-18,168,105,78.8787793572387
3219,2023-02-17,213,99,17.740697784169267
3220,2022-12-16,487,251,53.4081320881925
3220,2023-01-15,495,267,71.77029942500536
3220,2023-02-14,555,205,92.90655217003508
3220,2023-03-16,593,229,82.19978120753024
3220,2023-04-15,548,226,21.90548858525412
3220,2023-05-15,459,256,58.75981025848226
3220,2023-06-14,491,262,7.32772474332295
3220,2023-07-14,476,297,15.192049621788895
3220,2023-08-13,406,251,97.03603726163567
3221,2023-03-27,189,96,45.94135223137713
3221,2023-04-26,187,97,83.85079839947052
3221,2023-05-26,200,96,8.869542127645314
3221,2023-06-25,222,111,86.16905546215342
3221,2023-07-25,209,94,5.220967667476728
3222,2023-11-15,509,274,98.13677568135121
3222,2023-12-15,512,261,27.83008939728423
3223,2023-07-23,560,296,96.9068941185544
3223,2023-08-22,438,247,7.039222679272816
3223,2023-09-21,543,248,6.162259519742575
3223,2023-10-21,590,208,56.330939597733796
3223,2023-11-20,551,244,17.444199619254675
3224,2023-12-30,1056,499,14.4224561661349
3225,2022-02-20,1029,528,55.22242881974378
3225,2022-03-22,1062,428,95.75331334431759
3225,2022-04-21,823,497,8.243346777689641
3225,2022-05-21,972,504,88.08682950628994
3225,2022-06-20,946,405,63.87798638022161
3225,2022-07-20,902,388,48.14678708608972
3225,2022-08-19,931,492,44.41748714321958
3225,2022-09-18,793,478,92.41120508391941
3225,2022-10-18,853,374,91.687272251626
3225,2022-11-17,777,354,74.43724654074082
3225,2022-12-17,867,357,44.48560682197077
3225,2023-01-16,700,382,56.74696505170142
3225,2023-02-15,757,329,12.800640082660609
3225,2023-03-17,751,319,16.57412603928522
3225,2023-04-16,595,356,39.59915083885603
3225,2023-05-16,619,290,4.132380745402231
3225,2023-06-15,582,320,58.56281174290373
3225,2023-07-15,674,288,51.12516960610356
3225,2023-08-14,500,309,20.812269328825572
3225,2023-09-13,520,348,94.12008891615062
3225,2023-10-13,495,226,17.78779099624217
3225,2023-11-12,436,235,30.968145098672963
3226,2022-04-19,194,112,48.481793333896505
3226,2022-05-19,247,97,1.399029861932699
3226,2022-06-18,185,83,71.87461706336153
3226,2022-07-18,211,95,34.80433917836761
3226,2022-08-17,235,93,93.24872939245799
3226,2022-09-16,175,108,96.28245349326261
3226,2022-10-16,198,104,90.90881894009605
3226,2022-11-15,173,101,75.50640588318689
3226,2022-12-15,184,93,20.175702559400577
3226,2023-01-14,209,82,16.240771856008116
3226,2023-02-13,199,113,64.30032336858672
3226,2023-03-15,166,99,25.613985687542996
3226,2023-04-14,211,115,17.312492311710404
3226,2023-05-14,235,103,44.335440496714405
3226,2023-06-13,211,90,6.604504389060562
3226,2023-07-13,189,105,47.78777158496901
3226,2023-08-12,179,86,85.64023569955013
3226,2023-09-11,201,81,36.8397355376731
3226,2023-10-11,178,107,16.73103236066076
3227,2023-07-26,229,95,37.354714607463954
3227,2023-08-25,220,129,79.88754992199829
3227,2023-09-24,338,135,60.67678569418865
3228,2023-02-01,543,248,79.22769996086379
3228,2023-03-03,471,253,50.379926142550055
3228,2023-04-02,395,206,46.581426141877344
3228,2023-05-02,440,164,34.57270529069058
3228,2023-06-01,395,163,67.59063665851008
3228,2023-07-01,327,158,40.52704980544222
3228,2023-07-31,255,128,54.31002256359009
3229,2023-04-13,520,231,85.32332706880167
3229,2023-05-13,499,240,33.344453784224214
3229,2023-06-12,491,243,95.00439882488033
3230,2022-01-21,202,96,74.73919385285974
3230,2022-02-20,218,107,86.73719191252741
3230,2022-03-22,228,101,75.47918412099679
3230,2022-04-21,223,102,9.903616824173966
3230,2022-05-21,193,86,65.70604317234474
3230,2022-06-20,239,125,47.37061784055604
3230,2022-07-20,233,106,75.16259047290978
3230,2022-08-19,189,129,49.156921679607926
3230,2022-09-18,242,139,11.797676747222175
3230,2022-10-18,303,117,42.23252244420075
3230,2022-11-17,265,152,83.91103331724312
3230,2022-12-17,284,135,48.52790250800645
3230,2023-01-16,316,142,83.21327978547542
3230,2023-02-15,287,134,29.530962548876573
3230,2023-03-17,288,135,49.2501242621225
3230,2023-04-16,250,120,10.55600485214363
3230,2023-05-16,298,179,21.00918858568909
3231,2022-05-27,432,256,24.855008639712896
3231,2022-06-26,484,280,12.443773625714671
3231,2022-07-26,492,265,28.62692563783241
3231,2022-08-25,453,290,45.049493091417006
3231,2022-09-24,454,229,47.30550116360922
3231,2022-10-24,444,223,43.19227593036561
3231,2022-11-23,511,237,47.016252797905764
3231,2022-12-23,484,267,66.39955335699685
3231,2023-01-22,507,233,65.12202280317256
3231,2023-02-21,482,278,10.96852474878971
3231,2023-03-23,477,219,90.1412311602931
3231,2023-04-22,506,222,5.660707024567946
3232,2022-07-17,515,255,28.638998525541183
3232,2022-08-16,468,303,31.457544166313724
3232,2022-09-15,568,219,96.2790923093268
3232,2022-10-15,501,213,10.700434612860011
3232,2022-11-14,468,256,5.814339537788271
3232,2022-12-14,557,298,57.39777215280878
3232,2023-01-13,479,232,74.90543845060623
3232,2023-02-12,466,253,9.358411198444971
3232,2023-03-14,569,236,48.21246086313635
3233,2022-08-17,524,254,19.096177562562744
3233,2022-09-16,459,234,88.24921572384274
3233,2022-10-16,439,244,25.183854966986686
3233,2022-11-15,400,249,49.27353309499569
3233,2022-12-15,355,221,24.243733354651564
3233,2023-01-14,368,208,80.20633801282341
3233,2023-02-13,377,176,38.425817106374836
3233,2023-03-15,361,198,21.843764135804445
3233,2023-04-14,330,181,89.55084280918751
3233,2023-05-14,301,150,49.77204928261795
3233,2023-06-13,261,136,10.269866618171298
3233,2023-07-13,287,134,78.39579728275672
3234,2023-10-15,366,255,19.3837695827076
3235,2023-09-13,196,88,20.10124732490922
3236,2023-12-15,212,103,69.24816392381807
3237,2022-04-19,171,105,52.188093077459655
3237,2022-05-19,191,115,11.549781585774344
3237,2022-06-18,171,102,43.63125086265981
3237,2022-07-18,204,95,3.873666703291878
3237,2022-08-17,190,102,75.75722609500852
3237,2022-09-16,193,101,40.10760211913663
3237,2022-10-16,227,128,56.29370115086401
3237,2022-11-15,205,97,47.385120260408186
3237,2022-12-15,205,101,71.13904462519002
3237,2023-01-14,193,107,98.7004193441346
3237,2023-02-13,199,102,81.03483528116647
3238,2023-08-24,210,96,87.34199861410423
3239,2022-08-09,957,503,36.13997275259552
3239,2022-09-08,1113,544,90.24511219782742
3239,2022-10-08,1241,493,45.34198797145411
3239,2022-11-07,950,623,88.95012625194128
3239,2022-12-07,1190,523,89.22252788833015
3239,2023-01-06,1135,661,57.980957274617104
3239,2023-02-05,1386,596,17.479569836452814
3239,2023-03-07,1332,658,62.812133016137636
3239,2023-04-06,1280,755,88.83025328301409
3239,2023-05-06,1342,656,64.98218712621276
3239,2023-06-05,1712,712,12.259453333998295
3239,2023-07-05,1479,714,36.59517573245375
3240,2022-12-05,227,114,50.04013293713818
3240,2023-01-04,214,115,63.52696159025477
3240,2023-02-03,201,78,75.46604255901087
3240,2023-03-05,180,102,76.52225450673951
3240,2023-04-04,208,120,65.59026943671708
3240,2023-05-04,167,95,72.69175044537097
3240,2023-06-03,172,102,66.83347842635267
3241,2023-01-07,206,105,50.88252117455371
3241,2023-02-06,239,102,20.286991981804427
3241,2023-03-08,251,121,4.715842111390112
3241,2023-04-07,242,112,48.594580006069855
3241,2023-05-07,270,164,15.496814144223203
3242,2022-01-16,167,83,90.98549091886446
3242,2022-02-15,194,86,38.92213901284451
3242,2022-03-17,230,104,97.60189211701974
3242,2022-04-16,221,92,96.44213601367376
3242,2022-05-16,216,93,54.60897758480814
3242,2022-06-15,184,82,17.806900583188543
3242,2022-07-15,202,92,59.43555358270105
3242,2022-08-14,193,107,49.43609350929361
3242,2022-09-13,239,80,43.180488134415576
3242,2022-10-13,178,94,0.8118930333377405
3243,2023-07-31,435,249,84.24039752157793
3244,2023-09-11,472,278,11.497315913571704
3244,2023-10-11,241,120,97.69674641555741
3245,2023-07-31,380,258,92.30123766125588
3245,2023-08-30,516,281,32.50928963963251
3245,2023-09-29,566,267,62.093825574191044
3246,2022-09-13,798,520,13.1721967610681
3246,2022-10-13,1097,470,98.33376783437126
3246,2022-11-12,916,497,56.5478210018395
3246,2022-12-12,817,597,5.865802331175651
3246,2023-01-11,946,501,84.23182149303177
3246,2023-02-10,1125,508,88.8170643214019
3246,2023-03-12,993,607,77.43726576702346
3246,2023-04-11,978,423,96.92118848617962
3246,2023-05-11,1087,535,25.82542821325888
3247,2022-07-20,193,107,41.799871450924385
3247,2022-08-19,212,101,97.05141079911165
3247,2022-09-18,181,100,48.51369932939589
3247,2022-10-18,211,106,63.19774361832936
3247,2022-11-17,177,100,66.92442428267775
3247,2022-12-17,195,89,61.68956310673268
3247,2023-01-16,182,128,19.307942353972162
3247,2023-02-15,188,90,80.1745577907697
3247,2023-03-17,224,113,85.53040550874307
3247,2023-04-16,170,88,62.30368827640095
3248,2022-04-06,164,90,4.661415470270502
3248,2022-05-06,212,104,94.28025926299823
3248,2022-06-05,234,76,55.12088252674231
3248,2022-07-05,190,95,68.86385989081579
3248,2022-08-04,202,97,15.118355090119717
3248,2022-09-03,196,104,12.361419768544435
3248,2022-10-03,207,99,65.74347308856971
3248,2022-11-02,198,96,48.48022894981596
3248,2022-12-02,186,101,90.48903705209965
3248,2023-01-01,200,103,72.33310871097024
3248,2023-01-31,262,111,75.3062051652647
3248,2023-03-02,223,103,11.344460598525096
3249,2022-04-20,441,256,13.30060626589754
3249,2022-05-20,470,255,59.86567440122641
3249,2022-06-19,471,279,47.87347144737012
3249,2022-07-19,492,276,6.043779541324435
3249,2022-08-18,445,295,96.47933670610902
3249,2022-09-17,486,255,53.785462144429005
3249,2022-10-17,480,274,9.275945362487914
3249,2022-11-16,617,233,11.079106721638322
3249,2022-12-16,466,233,84.45910608348197
3249,2023-01-15,596,268,36.45161339050309
3249,2023-02-14,460,262,42.762939501492745
3250,2022-11-27,957,631,60.39100806710774
3250,2022-12-27,1038,510,29.365849541966316
3250,2023-01-26,818,452,66.93443654666873
3251,2022-05-22,225,101,45.36383797415384
3251,2022-06-21,198,99,41.3766028228277
3251,2022-07-21,201,99,72.63467131093641
3251,2022-08-20,241,128,97.15548415521734
3251,2022-09-19,222,108,55.94382217011196
3251,2022-10-19,203,88,58.74541143568701
3251,2022-11-18,190,92,49.726724282870485
3251,2022-12-18,219,107,58.653674471352076
3252,2022-01-17,213,116,96.32467771273865
3252,2022-02-16,188,92,28.07545759397121
3252,2022-03-18,195,94,21.47011065172594
3252,2022-04-17,208,102,75.5022081025295
3252,2022-05-17,198,84,83.40991692719139
3252,2022-06-16,179,85,83.41409198529306
3252,2022-07-16,218,120,23.048408224750528
3252,2022-08-15,181,101,26.047565981958122
3252,2022-09-14,192,109,63.93561103028148
3252,2022-10-14,218,107,20.135936465771252
3252,2022-11-13,182,101,84.43225613831538
3253,2022-03-30,385,231,16.59067670138823
3253,2022-04-29,451,246,49.06915654544004
3253,2022-05-29,479,239,74.64696648543212
3253,2022-06-28,570,289,18.651141136165762
3253,2022-07-28,356,287,46.88820102182319
3253,2022-08-27,418,208,28.025274853433647
3253,2022-09-26,531,237,74.14411539870525
3253,2022-10-26,553,239,53.121155066421565
3254,2023-10-13,201,101,92.15171318527383
3255,2023-03-19,193,115,80.44832116062253
3255,2023-04-18,215,124,83.2213962888046
3255,2023-05-18,177,104,70.06008089293579
3255,2023-06-17,200,113,8.814527716866305
3255,2023-07-17,216,115,81.11221224579157
3255,2023-08-16,204,122,68.65563096292354
3255,2023-09-15,209,94,1.8072551739391596
3256,2022-12-18,1073,497,5.969252109097045
3256,2023-01-17,740,522,13.258294888896206
3256,2023-02-16,1094,480,69.99901201468515
3256,2023-03-18,1036,497,60.83183120966018
3256,2023-04-17,952,474,57.52971921209165
3256,2023-05-17,1051,473,34.98815296000639
3257,2023-08-21,194,100,58.34545072571058
3258,2023-01-29,439,261,19.669007596647848
3258,2023-02-28,484,269,54.6425193805952
3258,2023-03-30,490,234,92.79901273806989
3258,2023-04-29,553,258,56.704052351298074
3258,2023-05-29,513,253,76.43602534473858
3258,2023-06-28,440,254,35.69973606578283
3258,2023-07-28,514,251,96.569447357086
3259,2023-06-09,192,100,32.191339797777616
3260,2023-10-13,221,98,69.54352851595735
3261,2022-01-21,439,221,95.65696043488002
3261,2022-02-20,388,255,29.342943521520336
3261,2022-03-22,439,267,57.551551256487166
3261,2022-04-21,494,257,64.4160039002329
3261,2022-05-21,545,230,10.777811229667812
3261,2022-06-20,458,229,90.07775281448328
3261,2022-07-20,436,219,90.89690964211326
3261,2022-08-19,459,257,74.14250553781105
3261,2022-09-18,536,236,3.4638140028438236
3261,2022-10-18,484,230,51.616815040980256
3261,2022-11-17,492,237,11.923326277024348
3261,2022-12-17,547,226,16.33670974778112
3261,2023-01-16,481,257,71.19509762896861
3261,2023-02-15,548,248,68.9637299630236
3261,2023-03-17,495,264,14.450321920725317
3261,2023-04-16,459,235,83.77659941007771
3261,2023-05-16,535,253,66.26790017565999
3261,2023-06-15,529,253,22.72241049825635
3261,2023-07-15,518,260,95.00479470627879
3261,2023-08-14,606,252,40.84143210289432
3261,2023-09-13,542,221,76.8747758731437
3262,2023-12-10,205,101,0.820452461072585
3263,2022-07-04,504,243,37.412493900244456
3263,2022-08-03,469,268,57.77664746609139
3263,2022-09-02,528,215,81.740176824046
3263,2022-10-02,475,221,10.38615464371615
3263,2022-11-01,456,233,87.98493691920032
3263,2022-12-01,429,238,25.225605742271973
3263,2022-12-31,387,214,46.40023612565817
3263,2023-01-30,419,187,78.403042914406
3263,2023-03-01,361,183,80.5471800845979
3263,2023-03-31,382,177,9.076039309512062
3263,2023-04-30,302,179,90.78663866363526
3263,2023-05-30,352,150,1.2686373627789571
3263,2023-06-29,317,151,29.174250810142276
3263,2023-07-29,306,145,8.839773642220061
3263,2023-08-28,320,158,93.02973847876575
3263,2023-09-27,263,144,50.806505285171156
3263,2023-10-27,251,118,10.333636894640053
3264,2023-08-12,188,101,86.57203784733468
3264,2023-09-11,116,40,21.838122433645335
3265,2023-07-31,231,118,51.558351437477036
3265,2023-08-30,208,105,38.205070407061456
3265,2023-09-29,203,105,4.3486550966247535
3265,2023-10-29,189,116,28.366348433838706
3266,2023-09-07,197,103,0.6663245787417615
3266,2023-10-07,192,105,84.53209119271392
3266,2023-11-06,209,99,52.87792625401353
3266,2023-12-06,221,107,24.638650525310133
3266,2024-01-05,184,100,6.768480898717266
3266,2024-02-04,211,116,6.952496586039247
3266,2024-03-05,211,113,32.056890299007776
3266,2024-04-04,209,113,57.56329088996662
3267,2023-11-18,913,506,15.087219214818226
3267,2023-12-18,804,461,45.85707091078852
3267,2024-01-17,1084,496,11.15096654669152
3267,2024-02-16,1252,459,77.03300186664383
3267,2024-03-17,957,545,74.86082732475326
3268,2023-04-30,174,85,53.28132927018581
3268,2023-05-30,225,115,6.673330542344047
3268,2023-06-29,213,108,92.31090747182384
3268,2023-07-29,208,106,81.35856169637428
3268,2023-08-28,179,100,42.53882719736433
3268,2023-09-27,208,87,90.07888147330966
3268,2023-10-27,233,105,58.39182553511847
3268,2023-11-26,192,97,43.45489602749565
3268,2023-12-26,196,110,49.15477363470448
3268,2024-01-25,209,97,12.61910956331297
3269,2022-02-17,183,98,48.81491893071591
3269,2022-03-19,212,98,51.43086586060297
3269,2022-04-18,194,99,51.660950802309635
3269,2022-05-18,166,118,70.72558061684609
3269,2022-06-17,186,98,74.99806382733715
3269,2022-07-17,202,91,3.012788062543492
3269,2022-08-16,198,120,5.3416016607180765
3269,2022-09-15,188,94,89.91519688404537
3269,2022-10-15,183,100,40.46637388335337
3269,2022-11-14,200,92,23.905162295895256
3269,2022-12-14,230,96,42.24769611824293
3269,2023-01-13,197,107,62.731054266666575
3269,2023-02-12,175,102,76.48578485787468
3269,2023-03-14,254,95,51.4997264245624
3269,2023-04-13,155,101,81.38186988540829
3269,2023-05-13,236,114,19.018683568704443
3269,2023-06-12,203,91,94.18248083855869
3269,2023-07-12,194,107,72.99584469342777
3269,2023-08-11,192,87,92.14546231044054
3269,2023-09-10,195,91,53.13309676329969
3269,2023-10-10,196,101,47.4550435888773
3269,2023-11-09,236,95,3.119961479680622
3269,2023-12-09,177,116,16.51269436610202
3270,2023-03-27,202,97,36.28732529959895
3270,2023-04-26,204,112,23.882941883507403
3270,2023-05-26,191,91,27.880873845311037
3270,2023-06-25,234,100,90.66735380708323
3270,2023-07-25,226,98,64.68167097514106
3270,2023-08-24,227,96,48.81032830387897
3270,2023-09-23,194,107,58.865944919234636
3270,2023-10-23,205,99,45.06220635828162
3270,2023-11-22,190,100,61.1626374321686
3271,2023-01-05,488,227,95.77599468427965
3271,2023-02-04,548,275,40.77040233548279
3271,2023-03-06,574,225,59.363626381837406
3271,2023-04-05,567,260,26.29526996372813
3271,2023-05-05,455,266,88.71649807054528
3271,2023-06-04,537,236,76.37663350915189
3271,2023-07-04,458,239,44.95568664466673
3271,2023-08-03,539,257,35.00270604134573
3271,2023-09-02,443,272,48.89742512862701
3271,2023-10-02,516,291,4.488450969149782
3272,2023-11-11,180,114,10.999041467149906
3273,2023-10-15,1048,500,65.18444511031393
3274,2023-10-04,1250,540,97.0231969569404
3275,2023-11-26,174,109,43.17729128109688
3276,2022-09-01,205,97,18.1799918061458
3276,2022-10-01,172,108,95.4500412568304
3276,2022-10-31,198,121,27.383490728900984
3276,2022-11-30,223,95,63.11836176778961
3276,2022-12-30,223,91,92.05952632832737
3276,2023-01-29,182,104,65.70799279406742
3276,2023-02-28,223,101,60.836175241185884
3276,2023-03-30,192,107,32.28754698079284
3276,2023-04-29,147,116,93.19764267396788
3276,2023-05-29,187,111,96.27678810321521
3276,2023-06-28,216,96,18.95439518766593
3276,2023-07-28,187,104,89.92040227508407
3276,2023-08-27,204,100,28.139338480628208
3276,2023-09-26,191,101,33.04255890106085
3277,2022-04-22,1002,437,76.63957412954761
3277,2022-05-22,1143,495,28.21614580070352
3277,2022-06-21,1011,469,38.36137700025504
3277,2022-07-21,1001,484,71.92442551642515
3277,2022-08-20,912,566,7.571408048452966
3277,2022-09-19,1129,393,18.675666584077355
3277,2022-10-19,915,576,50.87419950459194
3277,2022-11-18,1065,523,90.02629188734154
3277,2022-12-18,1135,440,29.010445842818843
3277,2023-01-17,1005,539,67.28958565573284
3277,2023-02-16,1029,472,52.0046105927062
3277,2023-03-18,858,489,52.25162107164284
3277,2023-04-17,866,571,58.371503216265644
3277,2023-05-17,883,437,94.46677019887686
3277,2023-06-16,1086,495,71.24243203461494
3277,2023-07-16,903,537,69.22998315922288
3277,2023-08-15,1091,462,59.3650827926144
3278,2023-03-05,173,111,30.712672919390716
3278,2023-04-04,172,89,57.84188543213461
3278,2023-05-04,247,90,92.92635140283423
3278,2023-06-03,239,92,91.09655593514096
3279,2023-10-14,1075,505,14.148120028982058
3280,2022-12-03,174,121,89.4433208656075
3280,2023-01-02,182,91,13.961407305563267
3280,2023-02-01,171,81,59.91572060243073
3280,2023-03-03,161,76,31.61698464014856
3280,2023-04-02,155,75,7.811513685851801
3280,2023-05-02,146,79,16.30993618016463
3280,2023-06-01,162,63,56.76195864177205
3280,2023-07-01,112,63,6.109215394815348
3280,2023-07-31,114,58,12.590215091277368
3280,2023-08-30,93,52,57.94250543608115
3281,2022-08-27,215,111,51.42092603167896
3281,2022-09-26,221,87,72.93638371516643
3281,2022-10-26,269,94,49.809158408491804
3281,2022-11-25,219,106,57.77879341747539
3281,2022-12-25,235,113,21.76792258805512
3281,2023-01-24,224,106,52.29720767279956
3281,2023-02-23,226,128,81.93569489770533
3281,2023-03-25,270,136,89.80730233410424
3281,2023-04-24,240,116,47.13055092304019
3281,2023-05-24,218,148,22.000419686791993
3281,2023-06-23,277,155,87.22080845013492
3281,2023-07-23,292,130,72.40254862237698
3282,2022-06-11,1069,520,52.1488793316519
3283,2023-04-26,187,92,49.85713503538658
3284,2022-05-22,169,93,32.12802645828338
3284,2022-06-21,175,94,1.8633603963124967
3284,2022-07-21,222,101,87.28194481501117
3284,2022-08-20,212,90,4.3567505066993135
3284,2022-09-19,199,92,16.70405713583085
3284,2022-10-19,200,90,34.37308543464953
3284,2022-11-18,202,93,33.00199436408059
3284,2022-12-18,197,86,97.42524415330531
3284,2023-01-17,216,95,76.17915651773444
3284,2023-02-16,215,97,66.4219466670364
3284,2023-03-18,209,99,82.23327586407831
3285,2022-06-19,434,225,16.996849947790615
3285,2022-07-19,481,276,72.03767676040927
3285,2022-08-18,586,276,99.64403570534405
3285,2022-09-17,629,305,46.99181829164615
3285,2022-10-17,618,301,97.89819474072252
3285,2022-11-16,659,372,91.34186496122692
3285,2022-12-16,726,387,11.982372439310273
3285,2023-01-15,690,404,51.647212027815584
3285,2023-02-14,764,312,52.24768577056649
3286,2023-02-24,1035,501,66.22360379787087
3287,2022-02-04,204,119,39.67590208637583
3287,2022-03-06,243,100,36.29207875587221
3287,2022-04-05,214,124,17.936838106038888
3287,2022-05-05,220,114,34.688913032578085
3287,2022-06-04,198,106,20.04327969701426
3287,2022-07-04,212,88,49.28929894640487
3287,2022-08-03,192,108,32.35699032230793
3287,2022-09-02,236,123,69.90470948002573
3287,2022-10-02,181,110,57.360509836535634
3287,2022-11-01,176,110,31.142438744698786
3287,2022-12-01,175,92,12.748635431608834
