customer_id,company_name,segment,industry,country,company_size
2408,AnatolySystems,Mid-Market,Logistics,Canada,170
2409,OnyxCorp,SMB,Professional Services,Australia,38
2410,FraxCorp,SMB,Professional Services,USA,68
2411,LacerGroup,SMB,Media,Australia,65
2412,NextInnovations,Enterprise,Professional Services,Canada,4009
2413,QestarLabs,SMB,Education,Australia,97
2414,DigitalInc,SMB,Media,Australia,94
2415,LacerCorp,SMB,Manufacturing,UK,73
2416,GenpaxGroup,SMB,Real Estate,Australia,30
2417,TigerServices,SMB,Manufacturing,UK,39
2418,RadexSystems,SMB,Healthcare,USA,95
2419,PractoCorp,SMB,Logistics,Germany,93
2420,JenixLabs,SMB,Education,UK,33
2421,GlobalInc,SMB,Media,Singapore,75
2422,EulogLabs,SMB,Manufacturing,USA,70
2423,DatadexInc,Mid-Market,Logistics,Australia,327
2424,AdvancedSystems,Enterprise,Education,Australia,531
2425,GlobalSystems,Mid-Market,Financial Services/Fintech,USA,157
2426,KraftTechnologies,SMB,Financial Services/Fintech,UK,43
2427,AnatolyGroup,Mid-Market,Financial Services/Fintech,Germany,148
2428,GintarInnovations,Enterprise,Real Estate,UK,2632
2429,EulogTechnologies,SMB,Professional Services,USA,85
2430,EliteSystems,SMB,Real Estate,Australia,67
2431,PrimeDynamics,SMB,Real Estate,USA,68
2432,DatadexCorp,Enterprise,Education,Germany,2923
2433,TexServices,SMB,Education,India,82
2434,TigerLabs,SMB,Healthcare,USA,88
2435,LacerTechnologies,SMB,Media,UK,61
2436,AnatolyDynamics,Mid-Market,Retail,UK,394
2437,GintarLabs,SMB,Financial Services/Fintech,Australia,59
2438,TigerTechnologies,Mid-Market,Technology,UK,161
2439,LogixSolutions,Mid-Market,Logistics,UK,471
2440,CloudServices,SMB,Retail,USA,20
2441,UpstoxLabs,SMB,Technology,USA,49
2442,JenixLabs,SMB,Education,Australia,20
2443,GintarDynamics,Enterprise,Retail,USA,4931
2444,TigerInnovations,Mid-Market,Healthcare,USA,473
2445,RadexDynamics,Enterprise,Financial Services/Fintech,UK,4671
2446,EulogCorp,SMB,Professional Services,USA,67
2447,MinexServices,SMB,Logistics,USA,53
2448,PrimeSolutions,SMB,Technology,USA,56
2449,PrimeLabs,SMB,Financial Services/Fintech,USA,31
2450,NextSolutions,Enterprise,Healthcare,France,3323
2451,UpstoxSolutions,SMB,Professional Services,USA,42
2452,EulogSystems,SMB,Logistics,France,38
2453,TigerLabs,SMB,Professional Services,UK,52
2454,PrimeGroup,SMB,Media,Germany,78
2455,GintarCorp,SMB,Healthcare,USA,68
2456,TechSystems,SMB,Healthcare,Japan,77
2457,RadexGroup,Mid-Market,Logistics,France,264
2458,EliteInc,SMB,Financial Services/Fintech,USA,39
2459,NextSolutions,SMB,Financial Services/Fintech,USA,13
2460,GenpaxInc,SMB,Manufacturing,Australia,100
2461,DatadexCorp,Mid-Market,Financial Services/Fintech,Japan,439
2462,OnyxTechnologies,SMB,Financial Services/Fintech,UK,85
2463,PractoGroup,Enterprise,Media,Canada,2947
2464,PractoSolutions,SMB,Professional Services,USA,59
2465,GintarLabs,SMB,Media,UK,15
2466,PractoGroup,SMB,Financial Services/Fintech,USA,29
2467,FraxLabs,SMB,Retail,UK,72
2468,BartDynamics,Mid-Market,Media,USA,488
2469,PractoDynamics,SMB,Real Estate,USA,31
2470,RadexInnovations,SMB,Retail,Germany,53
2471,SmartLabs,SMB,Technology,Germany,70
2472,SwellerSystems,Enterprise,Education,UK,3501
2473,RadexTechnologies,Enterprise,Manufacturing,Singapore,3531
2474,PrimeInnovations,SMB,Technology,USA,94
2475,SmartSystems,SMB,Education,UK,16
2476,GlobalLabs,Mid-Market,Media,France,192
2477,QestarInc,Mid-Market,Real Estate,France,141
2478,TexServices,SMB,Education,India,46
2479,RadexInnovations,SMB,Education,USA,92
2480,GenpaxGroup,Mid-Market,Technology,USA,194
2481,EulogServices,SMB,Financial Services/Fintech,Australia,69
2482,JenixLabs,SMB,Manufacturing,UK,83
2483,FraxSolutions,Mid-Market,Professional Services,USA,196
2484,MinexInnovations,SMB,Real Estate,Australia,21
2485,EliteDynamics,Enterprise,Education,UK,1657
2486,FraxDynamics,SMB,Financial Services/Fintech,UK,78
2487,ProGroup,Enterprise,Professional Services,USA,3511
2488,EulogTechnologies,SMB,Real Estate,USA,41
2489,ProDynamics,Mid-Market,Financial Services/Fintech,USA,126
2490,LacerSolutions,SMB,Financial Services/Fintech,Canada,57
2491,GenpaxSolutions,SMB,Logistics,USA,76
2492,SmartGroup,SMB,Healthcare,Singapore,24
2493,SmartLabs,Mid-Market,Financial Services/Fintech,USA,328
2494,RadexInnovations,SMB,Professional Services,Singapore,94
2495,CoinbaseTechnologies,SMB,Manufacturing,UK,79
2496,EulogInnovations,SMB,Healthcare,USA,12
2497,AnatolyGroup,SMB,Real Estate,UK,56
2498,LacerInnovations,SMB,Retail,UK,23
2499,QestarSolutions,Enterprise,Media,Canada,3620
2500,QestarServices,SMB,Real Estate,UK,64
2501,ProTechnologies,SMB,Financial Services/Fintech,Australia,76
2502,CoinbaseLabs,Enterprise,Professional Services,UK,2764
2503,HelixDynamics,Mid-Market,Education,Germany,365
2504,JenixInc,Mid-Market,Technology,Australia,290
2505,DigitalLabs,SMB,Media,USA,83
2506,LacerInc,SMB,Real Estate,India,41
2507,AnatolySolutions,SMB,Logistics,France,75
2508,GintarSystems,SMB,Technology,Brazil,85
2509,ProCorp,Mid-Market,Media,USA,427
2510,CoinbaseCorp,SMB,Manufacturing,India,71
2511,NagelGroup,SMB,Education,Singapore,28
2512,EulogInnovations,Enterprise,Logistics,Australia,1232
2513,GlobalSolutions,SMB,Media,Canada,70
2514,NagelInc,Enterprise,Financial Services/Fintech,Japan,1280
2515,TexInnovations,SMB,Media,Brazil,15
2516,NagelServices,SMB,Professional Services,Australia,53
2517,MinexTechnologies,SMB,Professional Services,UK,13
2518,LacerServices,SMB,Professional Services,India,55
2519,DigitalTechnologies,SMB,Real Estate,USA,73
2520,EliteDynamics,SMB,Education,USA,37
2521,EliteSolutions,SMB,Education,Brazil,80
2522,JenixGroup,SMB,Real Estate,India,93
2523,PractoServices,SMB,Education,Japan,63
2524,NagelInc,SMB,Professional Services,Australia,38
2525,GintarGroup,SMB,Professional Services,UK,92
2526,GenpaxDynamics,SMB,Retail,Brazil,86
2527,PractoTechnologies,SMB,Media,UK,62
2528,UpstoxCorp,SMB,Education,France,71
2529,SmartLabs,SMB,Healthcare,Australia,76
2530,EliteDynamics,SMB,Professional Services,USA,26
2531,CeltixInc,SMB,Media,USA,56
2532,TigerDynamics,Enterprise,Technology,UK,4123
2533,SmartTechnologies,SMB,Logistics,Canada,70
2534,UpstoxCorp,SMB,Healthcare,USA,66
2535,EliteInc,Enterprise,Healthcare,UK,690
2536,TexDynamics,Enterprise,Logistics,Australia,1387
2537,RadexSolutions,Enterprise,Real Estate,Germany,2673
2538,CeltixTechnologies,SMB,Education,USA,74
2539,TigerCorp,SMB,Healthcare,Germany,100
2540,EliteGroup,Mid-Market,Technology,USA,186
2541,IannisDynamics,Mid-Market,Media,USA,412
2542,BartLabs,SMB,Real Estate,USA,12
2543,OnyxServices,SMB,Financial Services/Fintech,Germany,77
2544,CloudInnovations,Enterprise,Financial Services/Fintech,USA,2625
2545,RevoxSystems,SMB,Logistics,USA,84
2546,OnyxSolutions,SMB,Media,USA,65
2547,BartLabs,SMB,Media,Japan,86
2548,BartGroup,SMB,Financial Services/Fintech,Singapore,70
2549,TechDynamics,SMB,Healthcare,USA,67
2550,GenpaxInnovations,SMB,Education,UK,85
2551,SmartSolutions,Enterprise,Logistics,Japan,3372
2552,PractoSystems,SMB,Financial Services/Fintech,USA,75
2553,HelixInnovations,SMB,Media,USA,65
2554,ProCorp,Mid-Market,Real Estate,USA,249
2555,DigitalInnovations,SMB,Technology,Brazil,89
2556,AnatolyInc,SMB,Real Estate,France,36
2557,TigerSolutions,SMB,Real Estate,USA,38
2558,HelixTechnologies,SMB,Education,USA,33
2559,CoinbaseGroup,SMB,Logistics,Japan,81
2560,MinexInc,Mid-Market,Financial Services/Fintech,UK,159
2561,TechTechnologies,Enterprise,Professional Services,Australia,3973
2562,EulogLabs,Mid-Market,Media,USA,469
2563,BartGroup,SMB,Real Estate,France,71
2564,TexInnovations,SMB,Real Estate,USA,33
2565,NagelSolutions,SMB,Logistics,France,49
2566,IannisLabs,SMB,Manufacturing,USA,33
2567,UpstoxLabs,SMB,Media,USA,67
2568,AdvancedSystems,Enterprise,Technology,Canada,549
2569,EliteTechnologies,SMB,Professional Services,India,60
2570,AnatolyDynamics,SMB,Financial Services/Fintech,UK,68
2571,DigitalSystems,SMB,Retail,USA,41
2572,IannisDynamics,SMB,Retail,Australia,13
2573,LacerInc,Mid-Market,Media,Germany,249
2574,TexDynamics,Enterprise,Financial Services/Fintech,France,3845
2575,CoinbaseSystems,SMB,Manufacturing,UK,22
2576,RevoxCorp,SMB,Technology,USA,24
2577,KraftServices,Enterprise,Professional Services,Australia,3690
2578,EliteSolutions,Mid-Market,Manufacturing,UK,114
2579,GlobalServices,Enterprise,Professional Services,Japan,2321
2580,TechSolutions,SMB,Retail,Canada,33
2581,PractoInnovations,SMB,Healthcare,Canada,96
2582,AdvancedGroup,SMB,Retail,UK,53
2583,AdvancedInc,SMB,Healthcare,UK,94
2584,OnyxInc,Mid-Market,Financial Services/Fintech,Canada,177
2585,IannisGroup,SMB,Media,UK,68
2586,NagelInnovations,SMB,Retail,Singapore,61
2587,QestarLabs,SMB,Logistics,UK,85
2588,GenpaxLabs,Mid-Market,Manufacturing,USA,176
2589,CoinbaseInc,SMB,Logistics,USA,17
2590,DatadexSolutions,SMB,Financial Services/Fintech,Germany,17
2591,TechSystems,SMB,Real Estate,USA,10
2592,LacerSolutions,SMB,Logistics,UK,95
2593,OnyxTechnologies,SMB,Financial Services/Fintech,Australia,71
2594,QestarGroup,SMB,Real Estate,UK,48
2595,LogixInnovations,Enterprise,Healthcare,France,4940
2596,NagelDynamics,SMB,Logistics,Germany,34
2597,GenpaxGroup,SMB,Financial Services/Fintech,Brazil,43
2598,TigerSolutions,Enterprise,Real Estate,Canada,2474
2599,AnatolyServices,Enterprise,Healthcare,Canada,661
2600,SmartTechnologies,Mid-Market,Financial Services/Fintech,USA,491
2601,AdvancedTechnologies,SMB,Financial Services/Fintech,UK,82
2602,CloudCorp,SMB,Healthcare,USA,16
2603,PrimeServices,SMB,Healthcare,Germany,15
2604,LacerCorp,Enterprise,Financial Services/Fintech,UK,2448
2605,JenixTechnologies,Mid-Market,Education,Canada,238
2606,TexSystems,SMB,Professional Services,USA,40
2607,NextCorp,SMB,Education,Australia,15
2608,PractoCorp,SMB,Technology,UK,64
2609,KraftCorp,SMB,Retail,Canada,92
2610,LogixCorp,SMB,Professional Services,Japan,82
2611,CoinbaseInc,SMB,Manufacturing,Germany,15
2612,TigerSystems,SMB,Logistics,USA,61
2613,LogixServices,SMB,Retail,Canada,91
2614,BartDynamics,SMB,Education,Canada,61
2615,GintarInc,SMB,Healthcare,France,39
2616,QestarDynamics,SMB,Financial Services/Fintech,India,20
2617,AdvancedGroup,Enterprise,Education,USA,2021
2618,AnatolyGroup,SMB,Manufacturing,India,38
2619,LacerCorp,SMB,Technology,USA,84
2620,EulogSystems,SMB,Manufacturing,France,43
2621,DatadexServices,SMB,Manufacturing,USA,80
2622,GintarServices,SMB,Education,USA,88
2623,TechTechnologies,SMB,Healthcare,India,25
2624,DatadexServices,SMB,Professional Services,UK,58
2625,RevoxSystems,Mid-Market,Retail,Brazil,164
2626,QestarTechnologies,Mid-Market,Healthcare,USA,459
2627,RadexTechnologies,SMB,Media,Canada,70
2628,TechInc,Mid-Market,Education,France,441
2629,OnyxSystems,SMB,Logistics,USA,82
2630,KraftTechnologies,SMB,Manufacturing,USA,49
2631,GlobalLabs,SMB,Logistics,USA,39
2632,RadexLabs,SMB,Retail,Brazil,51
2633,GintarLabs,SMB,Manufacturing,France,29
2634,AdvancedServices,SMB,Technology,UK,29
2635,CoinbaseGroup,Enterprise,Technology,USA,1518
2636,SmartSystems,SMB,Retail,USA,91
2637,IannisGroup,SMB,Manufacturing,Canada,18
2638,CloudInnovations,SMB,Real Estate,Brazil,48
2639,GintarSystems,SMB,Media,Germany,84
2640,GintarSolutions,SMB,Real Estate,UK,53
2641,SmartSystems,Enterprise,Professional Services,Canada,3717
2642,RevoxSolutions,SMB,Professional Services,Brazil,67
2643,SmartSolutions,Mid-Market,Financial Services/Fintech,Canada,234
2644,GlobalLabs,SMB,Professional Services,Japan,98
2645,JenixServices,Mid-Market,Healthcare,USA,192
2646,SmartTechnologies,Enterprise,Financial Services/Fintech,Germany,1940
2647,OnyxSystems,Mid-Market,Technology,Australia,432
2648,TexDynamics,Enterprise,Healthcare,Germany,4882
2649,MinexCorp,SMB,Manufacturing,Australia,35
2650,SwellerCorp,SMB,Retail,USA,73
2651,KraftGroup,SMB,Retail,USA,92
2652,PractoInnovations,SMB,Media,Japan,42
2653,OnyxSolutions,Enterprise,Technology,USA,2034
2654,ProLabs,SMB,Media,Brazil,77
2655,RadexGroup,SMB,Real Estate,Germany,19
2656,DatadexTechnologies,SMB,Education,UK,61
2657,TexGroup,Enterprise,Technology,Japan,532
2658,TechInc,Enterprise,Logistics,France,2906
2659,MinexServices,SMB,Professional Services,UK,72
2660,GenpaxGroup,SMB,Financial Services/Fintech,USA,28
2661,TechInnovations,SMB,Real Estate,India,73
2662,UpstoxInnovations,SMB,Professional Services,France,68
2663,RevoxSolutions,SMB,Financial Services/Fintech,France,27
2664,UpstoxInc,Mid-Market,Retail,France,274
2665,LogixGroup,SMB,Healthcare,USA,42
2666,BartGroup,SMB,Retail,India,15
2667,IannisSolutions,SMB,Real Estate,USA,77
2668,QestarGroup,Mid-Market,Retail,USA,331
2669,HelixGroup,Mid-Market,Retail,USA,194
2670,IannisGroup,SMB,Retail,USA,20
2671,GenpaxServices,Mid-Market,Technology,Canada,236
2672,RadexSolutions,SMB,Real Estate,USA,69
2673,PrimeGroup,SMB,Media,USA,76
2674,FraxTechnologies,SMB,Retail,USA,49
2675,UpstoxSystems,Mid-Market,Retail,Germany,221
2676,KraftInc,SMB,Financial Services/Fintech,Canada,98
2677,PractoInnovations,Mid-Market,Healthcare,Canada,407
2678,LogixCorp,SMB,Retail,France,33
2679,SmartInnovations,Mid-Market,Media,Canada,366
2680,SwellerSystems,Mid-Market,Media,UK,240
2681,JenixCorp,SMB,Healthcare,Japan,36
2682,UpstoxServices,Mid-Market,Healthcare,USA,122
2683,SwellerDynamics,SMB,Real Estate,UK,59
2684,IannisInc,Enterprise,Healthcare,Australia,2535
2685,RadexSystems,Mid-Market,Logistics,France,203
2686,JenixLabs,SMB,Real Estate,India,90
2687,TexInc,Mid-Market,Manufacturing,USA,446
2688,NextCorp,SMB,Retail,Germany,73
2689,GintarServices,Enterprise,Media,Germany,1289
2690,CeltixCorp,Mid-Market,Manufacturing,USA,500
2691,CoinbaseGroup,SMB,Retail,USA,35
2692,BartInc,SMB,Media,France,36
2693,DatadexDynamics,SMB,Media,USA,50
2694,IannisSystems,Mid-Market,Financial Services/Fintech,USA,303
2695,DatadexCorp,Mid-Market,Real Estate,USA,455
2696,FraxCorp,SMB,Education,USA,51
2697,TigerServices,Mid-Market,Financial Services/Fintech,USA,128
2698,OnyxSolutions,SMB,Manufacturing,UK,54
2699,DigitalSystems,SMB,Professional Services,USA,68
2700,RevoxInc,SMB,Real Estate,Singapore,76
2701,DatadexInnovations,SMB,Healthcare,USA,21
2702,CloudTechnologies,SMB,Professional Services,Canada,34
2703,UpstoxInc,SMB,Manufacturing,Japan,48
2704,JenixLabs,SMB,Retail,Singapore,33
2705,BartSystems,Enterprise,Technology,UK,2155
2706,IannisServices,SMB,Education,UK,49
2707,AdvancedLabs,SMB,Financial Services/Fintech,Australia,94
2708,SmartDynamics,SMB,Retail,Singapore,29
2709,CeltixInnovations,SMB,Manufacturing,USA,53
2710,AnatolyServices,SMB,Real Estate,UK,90
2711,AnatolySolutions,SMB,Manufacturing,India,16
2712,EulogServices,SMB,Professional Services,UK,53
2713,PractoDynamics,Mid-Market,Technology,Germany,379
2714,EulogSystems,SMB,Professional Services,Germany,91
2715,SmartTechnologies,SMB,Real Estate,USA,57
2716,RadexCorp,SMB,Media,UK,81
2717,OnyxInnovations,SMB,Professional Services,Australia,24
2718,CeltixInc,Mid-Market,Logistics,Germany,279
2719,KraftGroup,Mid-Market,Media,India,368
2720,TexSystems,SMB,Healthcare,France,49
2721,LacerDynamics,SMB,Retail,USA,58
2722,RevoxDynamics,Enterprise,Real Estate,Germany,4101
2723,BartDynamics,SMB,Manufacturing,Canada,77
2724,FraxServices,SMB,Healthcare,Australia,46
2725,LogixGroup,SMB,Professional Services,UK,91
2726,CloudDynamics,Mid-Market,Retail,Germany,346
2727,UpstoxInc,Mid-Market,Media,Germany,298
2728,DatadexGroup,SMB,Logistics,Australia,32
2729,QestarInc,SMB,Media,India,30
2730,EulogTechnologies,SMB,Financial Services/Fintech,USA,53
2731,TexLabs,Enterprise,Real Estate,UK,1072
2732,TexLabs,SMB,Media,Canada,41
2733,TexDynamics,Mid-Market,Technology,Japan,134
2734,RevoxInnovations,SMB,Real Estate,USA,28
2735,RadexInc,Mid-Market,Financial Services/Fintech,UK,134
2736,EliteGroup,SMB,Real Estate,Japan,69
2737,FraxInc,SMB,Real Estate,Singapore,19
2738,GintarDynamics,Mid-Market,Logistics,India,232
2739,RadexDynamics,Enterprise,Logistics,UK,2401
2740,JenixDynamics,SMB,Manufacturing,India,31
2741,AdvancedGroup,SMB,Media,Canada,55
2742,LogixServices,SMB,Professional Services,Australia,27
2743,PractoInnovations,SMB,Professional Services,USA,38
2744,CloudGroup,Mid-Market,Logistics,Germany,368
2745,LacerSolutions,SMB,Retail,UK,77
2746,DigitalServices,Mid-Market,Retail,UK,426
2747,ProLabs,SMB,Retail,Australia,75
2748,GlobalInc,Enterprise,Retail,USA,899
2749,DigitalTechnologies,SMB,Healthcare,USA,56
2750,CoinbaseServices,SMB,Professional Services,UK,16
2751,NextDynamics,SMB,Retail,France,56
2752,TigerSolutions,Mid-Market,Financial Services/Fintech,USA,418
2753,SmartTechnologies,SMB,Professional Services,France,10
2754,CoinbaseInc,SMB,Real Estate,Germany,82
2755,QestarGroup,Enterprise,Media,Germany,2680
2756,PractoLabs,Enterprise,Real Estate,Canada,2589
2757,CoinbaseSolutions,Mid-Market,Professional Services,France,392
2758,UpstoxDynamics,SMB,Manufacturing,USA,71
2759,SwellerSystems,SMB,Technology,UK,55
2760,KraftDynamics,Mid-Market,Logistics,Germany,357
2761,FraxServices,SMB,Professional Services,Brazil,62
2762,PractoDynamics,SMB,Education,USA,31
2763,CoinbaseLabs,SMB,Retail,Canada,89
2764,NagelGroup,Enterprise,Technology,Japan,3333
2765,PrimeSolutions,SMB,Logistics,India,72
2766,DigitalCorp,Mid-Market,Healthcare,USA,225
2767,NextSolutions,SMB,Healthcare,Canada,61
2768,LacerTechnologies,Mid-Market,Education,USA,240
2769,JenixTechnologies,Mid-Market,Financial Services/Fintech,France,366
2770,BartInnovations,SMB,Real Estate,UK,84
2771,DigitalTechnologies,SMB,Media,France,48
2772,GlobalGroup,Mid-Market,Real Estate,Japan,372
2773,DatadexInc,SMB,Logistics,Brazil,75
2774,HelixTechnologies,Mid-Market,Professional Services,Singapore,305
2775,AnatolySystems,Mid-Market,Real Estate,USA,189
2776,SmartSystems,SMB,Manufacturing,USA,54
2777,LacerInnovations,SMB,Real Estate,Australia,93
2778,TechSolutions,SMB,Retail,Canada,97
2779,NextSolutions,Mid-Market,Real Estate,USA,139
2780,OnyxLabs,SMB,Education,UK,14
2781,AdvancedTechnologies,Enterprise,Healthcare,Singapore,1328
2782,TigerSystems,Enterprise,Retail,Singapore,4951
2783,GenpaxGroup,SMB,Logistics,USA,58
2784,UpstoxInnovations,SMB,Manufacturing,UK,50
2785,BartCorp,SMB,Financial Services/Fintech,Australia,27
2786,EulogTechnologies,Enterprise,Real Estate,India,3191
2787,DigitalSystems,SMB,Professional Services,Canada,64
2788,GlobalSystems,SMB,Manufacturing,Japan,10
2789,CoinbaseInnovations,Mid-Market,Healthcare,France,488
2790,RadexInc,SMB,Retail,Japan,21
2791,FraxServices,SMB,Media,France,51
2792,JenixInc,SMB,Education,Singapore,52
2793,HelixSolutions,SMB,Manufacturing,India,75
2794,CloudLabs,SMB,Financial Services/Fintech,USA,35
2795,TigerServices,SMB,Financial Services/Fintech,USA,20
2796,KraftLabs,Enterprise,Technology,India,1050
2797,EliteInnovations,SMB,Financial Services/Fintech,USA,67
2798,PrimeInnovations,Mid-Market,Education,UK,203
2799,HelixServices,SMB,Logistics,India,89
2800,UpstoxDynamics,SMB,Logistics,India,15
2801,NextLabs,SMB,Retail,USA,91
2802,TexLabs,SMB,Manufacturing,Canada,21
2803,GintarSystems,SMB,Logistics,Canada,64
2804,OnyxTechnologies,SMB,Financial Services/Fintech,UK,23
2805,QestarServices,SMB,Manufacturing,Singapore,49
2806,LacerServices,SMB,Financial Services/Fintech,Germany,64
2807,DigitalSolutions,SMB,Financial Services/Fintech,Brazil,29
2808,NextCorp,SMB,Media,USA,65
2809,FraxTechnologies,SMB,Logistics,UK,67
2810,QestarGroup,Mid-Market,Real Estate,India,214
2811,BartSystems,SMB,Media,UK,28
2812,RadexCorp,SMB,Manufacturing,USA,39
2813,GenpaxInnovations,Mid-Market,Technology,Brazil,151
2814,GenpaxInnovations,SMB,Manufacturing,Singapore,44
2815,DigitalInc,SMB,Technology,Canada,14
2816,HelixSolutions,SMB,Real Estate,Australia,59
2817,PractoTechnologies,Enterprise,Manufacturing,USA,1329
2818,FraxServices,SMB,Media,Brazil,35
2819,KraftTechnologies,Mid-Market,Education,India,461
2820,KraftDynamics,Mid-Market,Manufacturing,USA,470
2821,CoinbaseLabs,SMB,Real Estate,USA,49
2822,ProGroup,SMB,Media,India,81
2823,SmartInc,SMB,Manufacturing,USA,65
2824,GlobalGroup,SMB,Professional Services,Japan,45
2825,SmartSystems,SMB,Financial Services/Fintech,Brazil,31
2826,SwellerServices,Mid-Market,Retail,Singapore,130
2827,LacerInc,SMB,Media,France,96
2828,LacerInnovations,SMB,Technology,Canada,40
2829,AdvancedSolutions,Mid-Market,Healthcare,USA,131
2830,UpstoxSystems,Mid-Market,Healthcare,France,396
2831,KraftInnovations,Enterprise,Logistics,UK,2075
2832,BartServices,SMB,Financial Services/Fintech,Australia,10
2833,GlobalGroup,SMB,Healthcare,USA,63
2834,BartGroup,SMB,Technology,USA,67
2835,TigerCorp,Mid-Market,Professional Services,UK,487
2836,TexInnovations,SMB,Logistics,India,21
2837,EliteInc,Enterprise,Retail,UK,2935
2838,NextServices,SMB,Logistics,UK,60
2839,DigitalLabs,Enterprise,Manufacturing,UK,2453
2840,JenixTechnologies,Mid-Market,Financial Services/Fintech,USA,210
2841,GlobalTechnologies,Enterprise,Media,Singapore,4342
2842,NagelServices,SMB,Logistics,Australia,61
2843,GlobalInc,SMB,Media,USA,47
2844,FraxInnovations,SMB,Retail,USA,24
2845,NagelGroup,SMB,Real Estate,Brazil,98
2846,NagelSystems,SMB,Education,Australia,29
2847,RevoxSystems,Mid-Market,Real Estate,USA,360
2848,PractoTechnologies,SMB,Healthcare,UK,60
2849,RevoxInc,Enterprise,Manufacturing,USA,2892
2850,TigerSolutions,SMB,Financial Services/Fintech,USA,79
2851,GenpaxSystems,SMB,Financial Services/Fintech,India,50
2852,LacerInc,SMB,Healthcare,USA,52
2853,DatadexServices,Mid-Market,Professional Services,India,447
2854,TechGroup,SMB,Media,Canada,45
2855,PrimeSolutions,Enterprise,Financial Services/Fintech,USA,3968
2856,RevoxInnovations,SMB,Real Estate,India,67
2857,RevoxTechnologies,Enterprise,Professional Services,UK,2926
2858,LogixServices,SMB,Professional Services,Germany,46
2859,CloudTechnologies,SMB,Media,India,61
2860,TechDynamics,Mid-Market,Healthcare,Japan,334
2861,DigitalInnovations,Mid-Market,Logistics,USA,105
2862,SwellerCorp,SMB,Education,USA,65
2863,TexGroup,Enterprise,Financial Services/Fintech,Canada,3671
2864,MinexGroup,SMB,Technology,USA,15
2865,CoinbaseCorp,Mid-Market,Real Estate,Canada,493
2866,AdvancedCorp,SMB,Retail,USA,42
2867,KraftSolutions,SMB,Education,Canada,73
2868,AnatolyLabs,SMB,Media,USA,70
2869,MinexSolutions,Enterprise,Manufacturing,India,2626
2870,SmartServices,Enterprise,Financial Services/Fintech,France,1197
2871,GlobalInnovations,SMB,Professional Services,USA,91
2872,AdvancedServices,Enterprise,Healthcare,India,2854
2873,DigitalTechnologies,SMB,Financial Services/Fintech,UK,82
2874,LogixInc,Mid-Market,Technology,UK,454
2875,PrimeGroup,SMB,Healthcare,USA,85
2876,QestarServices,SMB,Professional Services,India,46
2877,JenixSystems,SMB,Logistics,UK,36
2878,TechSolutions,SMB,Professional Services,USA,86
2879,IannisSystems,SMB,Logistics,Japan,77
2880,JenixInnovations,Mid-Market,Logistics,USA,113
2881,OnyxInc,SMB,Healthcare,Japan,93
2882,SwellerDynamics,Enterprise,Education,UK,1323
2883,NextDynamics,Mid-Market,Financial Services/Fintech,India,309
2884,CloudCorp,SMB,Technology,Germany,19
2885,TexSolutions,SMB,Media,India,98
2886,ProTechnologies,Mid-Market,Professional Services,Brazil,475
2887,TexServices,Enterprise,Financial Services/Fintech,Singapore,835
2888,OnyxTechnologies,Enterprise,Logistics,UK,4889
2889,TechLabs,Mid-Market,Logistics,India,309
2890,SwellerServices,SMB,Professional Services,Germany,21
2891,AnatolyTechnologies,Mid-Market,Logistics,USA,466
2892,RevoxCorp,SMB,Manufacturing,Japan,48
2893,ProServices,SMB,Media,Canada,91
2894,RevoxSystems,Mid-Market,Financial Services/Fintech,USA,399
2895,NagelCorp,Enterprise,Retail,UK,4138
2896,PractoServices,Enterprise,Retail,Australia,4503
2897,TigerInnovations,SMB,Healthcare,Australia,11
2898,LogixInc,Mid-Market,Professional Services,Australia,197
2899,LacerCorp,Enterprise,Logistics,USA,2616
2900,AnatolySolutions,SMB,Healthcare,Australia,14
2901,NagelLabs,SMB,Real Estate,Singapore,95
2902,GenpaxGroup,SMB,Retail,UK,50
2903,CeltixGroup,SMB,Education,Australia,81
2904,RevoxTechnologies,SMB,Healthcare,USA,65
2905,DigitalServices,SMB,Education,USA,12
2906,NagelGroup,Mid-Market,Logistics,Australia,491
2907,TexSolutions,SMB,Real Estate,USA,43
2908,UpstoxSystems,SMB,Logistics,Germany,100
2909,FraxCorp,SMB,Real Estate,Germany,95
2910,CeltixServices,SMB,Real Estate,UK,57
2911,RevoxInc,Enterprise,Real Estate,UK,1306
2912,NagelServices,SMB,Manufacturing,Singapore,63
2913,GlobalSystems,SMB,Real Estate,USA,21
2914,CloudSolutions,Enterprise,Manufacturing,Australia,4136
2915,QestarTechnologies,SMB,Logistics,Japan,69
2916,HelixInc,Mid-Market,Manufacturing,Singapore,262
2917,NagelDynamics,SMB,Financial Services/Fintech,Australia,33
2918,DatadexGroup,SMB,Education,UK,97
2919,ProLabs,Enterprise,Real Estate,USA,4390
2920,DatadexLabs,SMB,Technology,USA,94
2921,AnatolyDynamics,SMB,Media,Germany,35
2922,TexLabs,SMB,Healthcare,USA,87
2923,RadexCorp,SMB,Logistics,Singapore,56
2924,ProInnovations,Enterprise,Professional Services,Australia,2070
2925,GenpaxSolutions,Mid-Market,Education,USA,389
2926,TechSystems,SMB,Education,USA,85
2927,CoinbaseServices,SMB,Professional Services,Australia,90
2928,GlobalSolutions,Mid-Market,Healthcare,USA,128
2929,BartLabs,Enterprise,Education,France,1272
2930,CloudCorp,SMB,Manufacturing,Singapore,93
